Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,SalePrice_scaled,SalePrice_binned,SalePrice_category
1234.0,20.0,RL,79.0,12160.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,5.0,1959.0,1959.0,Hip,CompShg,Plywood,Plywood,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,Rec,1000.0,Unf,0.0,188.0,1188.0,GasA,Fa,Y,SBrkr,1188.0,0.0,0.0,1188.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,Gd,Attchd,1959.0,RFn,2.0,531.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,5.0,2010.0,COD,Abnorml,142000.0,-0.4950614357187924,1.0,低
1235.0,70.0,RH,55.0,8525.0,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,5.0,6.0,1911.0,1950.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,PConc,TA,TA,Av,Unf,0.0,Unf,0.0,940.0,940.0,GasA,TA,N,FuseA,1024.0,940.0,0.0,1964.0,0.0,0.0,1.0,1.0,4.0,1.0,TA,7.0,Typ,0.0,Gd,Attchd,1966.4,Unf,0.0,0.0,TA,TA,N,0.0,192.0,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,11.0,2008.0,WD,Abnorml,130000.0,-0.678730763403644,1.0,低
1236.0,70.0,RL,96.0,13132.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,5.0,5.0,1914.0,1950.0,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,BrkTil,Gd,TA,Mn,Unf,0.0,Unf,0.0,747.0,747.0,GasA,Gd,Y,FuseF,892.0,892.0,0.0,1784.0,0.0,0.0,1.0,1.0,4.0,1.0,TA,9.0,Typ,0.0,Gd,Detchd,1914.0,Unf,1.0,180.0,Fa,Fa,N,203.0,40.0,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,7.0,2006.0,WD,Normal,138887.0,-0.5427083204757044,1.0,低
1237.0,160.0,RL,36.0,2628.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7.0,5.0,2003.0,2003.0,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,764.0,764.0,GasA,Ex,Y,SBrkr,764.0,862.0,0.0,1626.0,0.0,0.0,2.0,1.0,2.0,1.0,Gd,6.0,Typ,0.0,Gd,BuiltIn,2003.0,RFn,2.0,474.0,TA,TA,Y,0.0,27.0,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,6.0,2010.0,WD,Normal,175500.0,0.01768210406808499,3.0,高
1238.0,60.0,RL,41.0,12393.0,Pave,Grvl,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7.0,5.0,2004.0,2005.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,847.0,847.0,GasA,Ex,Y,SBrkr,847.0,1101.0,0.0,1948.0,0.0,0.0,2.0,1.0,4.0,1.0,Gd,8.0,Typ,1.0,Gd,BuiltIn,2004.0,Fin,2.0,434.0,TA,TA,Y,100.0,48.0,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,9.0,2006.0,WD,Normal,195000.0,0.3161447615559689,3.0,高
1239.0,20.0,RL,63.0,13072.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6.0,5.0,2005.0,2005.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1141.0,1141.0,GasA,Ex,Y,SBrkr,1141.0,0.0,0.0,1141.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,0.0,Gd,Detchd,2005.0,Unf,2.0,484.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,3.0,2006.0,WD,Abnorml,142500.0,-0.48740854706525694,1.0,低
1240.0,20.0,RL,64.0,9037.0,Pave,Grvl,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8.0,5.0,2006.0,2006.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,32.0,Gd,TA,PConc,Gd,TA,Av,GLQ,428.0,Unf,0.0,1048.0,1476.0,GasA,Ex,Y,SBrkr,1484.0,0.0,0.0,1484.0,0.0,0.0,2.0,0.0,2.0,1.0,Ex,6.0,Typ,1.0,Gd,Attchd,2006.0,RFn,2.0,472.0,TA,TA,Y,120.0,33.0,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,12.0,2007.0,WD,Normal,265900.0,1.4013243726273004,4.0,极高
1241.0,60.0,RL,65.0,8158.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7.0,5.0,2003.0,2003.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,252.0,Gd,TA,PConc,Gd,TA,No,GLQ,550.0,Unf,0.0,334.0,884.0,GasA,Ex,Y,SBrkr,884.0,884.0,0.0,1768.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,8.0,Typ,0.0,Gd,Attchd,2003.0,RFn,2.0,543.0,TA,TA,Y,0.0,63.0,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,7.0,2008.0,WD,Normal,224900.0,0.7737875030373907,4.0,极高
1242.0,20.0,RL,83.0,9849.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7.0,6.0,2007.0,2007.0,Hip,CompShg,VinylSd,VinylSd,Stone,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1689.0,1689.0,GasA,Ex,Y,SBrkr,1689.0,0.0,0.0,1689.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,0.0,Gd,Attchd,2007.0,RFn,3.0,954.0,TA,TA,Y,0.0,56.0,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,6.0,2007.0,New,Partial,248328.0,1.1323712537874493,4.0,极高
1243.0,85.0,RL,85.0,10625.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,7.0,6.0,1974.0,1974.0,Gable,CompShg,Plywood,Plywood,BrkFace,81.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,885.0,LwQ,168.0,0.0,1053.0,GasA,TA,Y,SBrkr,1173.0,0.0,0.0,1173.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,Typ,2.0,TA,Attchd,1974.0,RFn,2.0,528.0,TA,TA,Y,0.0,120.0,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,1.0,2010.0,WD,Family,170000.0,-0.06649967112080533,2.0,中
1244.0,20.0,RL,107.0,13891.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10.0,5.0,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,450.6,Ex,TA,PConc,Ex,Gd,Gd,GLQ,1386.0,Unf,0.0,690.0,2076.0,GasA,Ex,Y,SBrkr,2076.0,0.0,0.0,2076.0,1.0,0.0,2.0,1.0,2.0,1.0,Ex,7.0,Typ,1.0,Gd,Attchd,2006.0,Fin,3.0,850.0,TA,TA,Y,216.0,229.0,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,9.0,2006.0,New,Partial,465000.0,4.44870463446513,4.0,极高
1245.0,70.0,RL,81.2,11435.0,Pave,Grvl,IR1,HLS,AllPub,Corner,Mod,Crawfor,Norm,Norm,1Fam,2Story,8.0,7.0,1929.0,1950.0,Gable,CompShg,BrkFace,Stucco,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,792.0,792.0,GasA,Fa,Y,SBrkr,792.0,725.0,0.0,1517.0,0.0,0.0,1.0,0.0,3.0,1.0,Gd,7.0,Typ,2.0,Gd,Detchd,1931.0,Unf,2.0,400.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,6.0,2006.0,WD,Normal,230000.0,0.8518469673034527,4.0,极高
1246.0,80.0,RL,78.0,12090.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6.0,7.0,1984.0,2003.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,74.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,585.0,585.0,GasA,Ex,Y,SBrkr,1140.0,728.0,0.0,1868.0,0.0,0.0,3.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,TA,BuiltIn,1984.0,Fin,2.0,477.0,TA,TA,Y,268.0,112.0,0.0,0.0,147.0,0.0,Gd,MnPrv,Shed,0.0,1.0,2007.0,WD,Abnorml,178000.0,0.05594654733576241,3.0,高
1247.0,60.0,FV,65.0,8125.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7.0,5.0,2005.0,2006.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,756.0,756.0,GasA,Ex,Y,SBrkr,756.0,797.0,0.0,1553.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,6.0,Typ,0.0,Gd,Attchd,2005.0,RFn,2.0,615.0,TA,TA,Y,0.0,45.0,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,3.0,2006.0,New,Partial,186500.0,0.18604565444586563,3.0,高
1248.0,80.0,RL,77.8,12328.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6.0,5.0,1976.0,1976.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,335.0,TA,TA,CBlock,TA,TA,Av,GLQ,539.0,Unf,0.0,473.0,1012.0,GasA,TA,Y,SBrkr,1034.0,0.0,0.0,1034.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,Gd,Attchd,1976.0,Unf,3.0,888.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,5.0,2010.0,WD,Normal,169900.0,-0.06803024885151243,2.0,中
1249.0,75.0,RM,60.0,9600.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6.0,5.0,1917.0,1950.0,Gable,CompShg,AsbShng,AsbShng,BrkFace,0.0,TA,TA,BrkTil,Gd,TA,No,Rec,319.0,Unf,0.0,416.0,735.0,OthW,Fa,N,SBrkr,1134.0,924.0,0.0,2058.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,8.0,Typ,1.0,Gd,Detchd,1950.0,Unf,2.0,396.0,Fa,Fa,P,0.0,0.0,259.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,4.0,2008.0,WD,Normal,129500.0,-0.6863836520571795,1.0,低
1250.0,20.0,RL,60.0,7200.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,7.0,1950.0,1950.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,BLQ,534.0,Rec,96.0,246.0,876.0,GasA,TA,Y,SBrkr,988.0,0.0,0.0,988.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,Gd,Attchd,1950.0,Unf,1.0,276.0,TA,TA,Y,0.0,80.0,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,5.0,2007.0,WD,Normal,119000.0,-0.8470943137814246,0.0,极低
1251.0,20.0,RL,93.0,11160.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,7.0,5.0,1968.0,1968.0,Hip,CompShg,BrkFace,BrkFace,BrkFace,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,1065.0,Unf,0.0,1045.0,2110.0,GasA,Ex,Y,SBrkr,2110.0,0.0,0.0,2110.0,1.0,0.0,2.0,1.0,3.0,1.0,Ex,8.0,Typ,2.0,TA,Attchd,1968.0,Fin,2.0,522.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,4.0,2010.0,WD,Normal,244000.0,1.0661278496024462,4.0,极高
1252.0,120.0,RL,39.8,3136.0,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7.0,5.0,2003.0,2003.0,Gable,CompShg,VinylSd,Wd Shng,Stone,163.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1405.0,1405.0,GasA,Ex,Y,SBrkr,1405.0,0.0,0.0,1405.0,0.0,0.0,2.0,0.0,2.0,1.0,Gd,6.0,Typ,1.0,Gd,Attchd,2003.0,RFn,2.0,478.0,TA,TA,Y,148.0,36.0,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,3.0,2006.0,WD,Normal,171750.0,-0.03971456083343114,3.0,高
1253.0,20.0,RL,62.0,9858.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5.0,6.0,1968.0,1968.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,BLQ,510.0,Unf,0.0,354.0,864.0,GasA,TA,Y,SBrkr,874.0,0.0,0.0,874.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,Gd,Attchd,1968.0,RFn,1.0,288.0,TA,TA,Y,33.0,0.0,0.0,0.0,0.0,0.0,Gd,GdWo,Shed,600.0,11.0,2009.0,WD,Normal,130000.0,-0.678730763403644,1.0,低
1254.0,60.0,RL,81.0,17542.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,2Story,7.0,7.0,1974.0,2003.0,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,Gd,TA,CBlock,TA,TA,Gd,LwQ,125.0,ALQ,1031.0,36.0,1192.0,GasA,TA,Y,SBrkr,1516.0,651.0,0.0,2167.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,9.0,Typ,2.0,Gd,Attchd,1974.0,RFn,2.0,518.0,TA,TA,Y,220.0,47.0,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,7.0,2007.0,WD,Normal,294000.0,1.8314167149559946,4.0,极高
1255.0,60.0,RL,60.0,6931.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,7.0,5.0,2003.0,2004.0,Gable,CompShg,VinylSd,VinylSd,Stone,92.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,746.0,746.0,GasA,Ex,Y,SBrkr,760.0,896.0,0.0,1656.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,1.0,Gd,BuiltIn,2003.0,Fin,2.0,397.0,TA,TA,Y,178.0,128.0,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,7.0,2008.0,WD,Normal,165400.0,-0.1369062467333318,2.0,中
1256.0,50.0,RM,52.0,6240.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6.0,6.0,1931.0,1950.0,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,BrkTil,TA,Fa,No,LwQ,425.0,Unf,0.0,459.0,884.0,GasA,TA,Y,FuseA,959.0,408.0,0.0,1367.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Detchd,1978.0,Unf,1.0,560.0,TA,TA,Y,0.0,0.0,0.0,0.0,120.0,0.0,Gd,MnPrv,Shed,0.0,11.0,2007.0,WD,Normal,127500.0,-0.7169952066713214,1.0,低
1257.0,20.0,RL,91.0,14303.0,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8.0,5.0,1994.0,1994.0,Hip,CompShg,HdBoard,HdBoard,BrkFace,554.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1314.0,Unf,0.0,672.0,1986.0,GasA,Ex,Y,SBrkr,1987.0,0.0,0.0,1987.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,7.0,Typ,1.0,TA,Attchd,1994.0,Fin,2.0,691.0,TA,TA,Y,262.0,36.0,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,8.0,2008.0,WD,Normal,301500.0,1.946210044759027,4.0,极高
1258.0,30.0,RL,56.0,4060.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5.0,8.0,1922.0,1950.0,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,PConc,Fa,TA,No,Unf,0.0,Unf,0.0,864.0,864.0,GasA,Ex,Y,SBrkr,864.0,0.0,0.0,864.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,Typ,0.0,Gd,Attchd,1951.8,Unf,0.0,0.0,TA,TA,Y,0.0,96.0,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,7.0,2009.0,WD,Normal,99900.0,-1.1394346603464802,0.0,极低
1259.0,80.0,RL,59.0,9587.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7.0,5.0,2005.0,2005.0,Gable,CompShg,VinylSd,VinylSd,Stone,182.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,655.0,Unf,0.0,201.0,856.0,GasA,Ex,Y,SBrkr,1166.0,0.0,0.0,1166.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,5.0,Typ,0.0,Gd,Attchd,2005.0,Fin,2.0,400.0,TA,TA,Y,212.0,0.0,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,7.0,2008.0,WD,Normal,190000.0,0.23961587502061402,3.0,高
1260.0,20.0,RL,65.0,9750.0,Pave,Grvl,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,6.0,8.0,1969.0,1969.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,602.0,LwQ,438.0,14.0,1054.0,GasA,Gd,Y,SBrkr,1054.0,0.0,0.0,1054.0,1.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,0.0,Gd,Attchd,1969.0,Unf,2.0,460.0,TA,TA,Y,180.0,0.0,0.0,0.0,80.0,0.0,Gd,MnPrv,Shed,0.0,7.0,2008.0,WD,Normal,151000.0,-0.3573094399551537,1.0,低
1261.0,60.0,RL,69.8,24682.0,Pave,Grvl,IR3,Lvl,AllPub,CulDSac,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6.0,5.0,1999.0,1999.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,841.0,841.0,GasA,Ex,Y,SBrkr,892.0,783.0,0.0,1675.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,TA,BuiltIn,1999.0,Fin,2.0,502.0,TA,TA,Y,0.0,103.0,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,6.0,2009.0,WD,Normal,181000.0,0.1018638792569753,3.0,高
1262.0,20.0,RL,80.0,9600.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,6.0,1956.0,1956.0,Hip,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Rec,504.0,Unf,0.0,546.0,1050.0,GasA,Gd,Y,SBrkr,1050.0,0.0,0.0,1050.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,Gd,Attchd,1956.0,Unf,1.0,338.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,6.0,2009.0,WD,Normal,128900.0,-0.695567118441422,1.0,低
1263.0,50.0,RL,63.6,11250.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,4.0,5.0,1957.0,1989.0,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,CBlock,TA,TA,Av,Unf,0.0,Unf,0.0,1104.0,1104.0,GasA,Ex,Y,FuseA,1104.0,684.0,0.0,1788.0,1.0,0.0,1.0,0.0,5.0,1.0,TA,8.0,Min2,2.0,TA,Attchd,1957.0,Unf,1.0,304.0,TA,TA,Y,120.0,0.0,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,11.0,2009.0,WD,Normal,161500.0,-0.19659877823090854,2.0,中
1264.0,70.0,RL,60.0,13515.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,6.0,6.0,1919.0,1950.0,Gambrel,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,764.0,764.0,GasA,Ex,Y,FuseA,1060.0,764.0,0.0,1824.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,8.0,Typ,1.0,Gd,Detchd,1940.0,Unf,2.0,520.0,TA,TA,N,0.0,0.0,126.0,0.0,0.0,0.0,Gd,GdPrv,Shed,0.0,7.0,2007.0,WD,Normal,180500.0,0.09421099060343982,3.0,高
1265.0,120.0,RH,34.0,4060.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,6.0,5.0,1998.0,1999.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,266.0,Unf,0.0,1139.0,1405.0,GasA,Ex,Y,SBrkr,1337.0,0.0,0.0,1337.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,5.0,Typ,0.0,Gd,Attchd,1998.0,Fin,2.0,511.0,TA,TA,Y,144.0,68.0,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,8.0,2008.0,COD,Abnorml,181000.0,0.1018638792569753,3.0,高
1266.0,160.0,FV,35.0,3735.0,Pave,Grvl,Reg,Lvl,AllPub,FR3,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7.0,5.0,1999.0,1999.0,Hip,CompShg,MetalSd,MetalSd,BrkFace,218.0,Gd,TA,PConc,Gd,TA,No,GLQ,450.0,Unf,0.0,241.0,691.0,GasA,Ex,Y,SBrkr,713.0,739.0,0.0,1452.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,6.0,Typ,0.0,Gd,Detchd,1999.0,Unf,2.0,506.0,TA,TA,Y,0.0,34.0,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,3.0,2006.0,WD,Normal,183900.0,0.14625063344748113,3.0,高
730.5,50.0,RM,70.0,9478.5,Pave,Grvl,IR1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,Norm,2fmCon,2.5Unf,6.0,5.0,1973.0,1994.0,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,Fa,TA,CBlock,TA,TA,No,Unf,383.5,Unf,0.0,477.5,991.5,GasA,TA,N,FuseF,1087.0,0.0,0.0,1464.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Detchd,1978.0,Unf,2.0,480.0,TA,TA,N,0.0,25.0,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,163000.0,-0.1736401122703021,2.0,中
1268.0,20.0,RL,89.0,13214.0,Pave,Grvl,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,9.0,5.0,2008.0,2009.0,Hip,CompShg,Stucco,CmentBd,BrkFace,0.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,2002.0,2002.0,GasA,Ex,Y,SBrkr,2018.0,0.0,0.0,2018.0,0.0,0.0,2.0,0.0,3.0,1.0,Ex,10.0,Typ,1.0,Gd,Attchd,2009.0,Fin,3.0,746.0,TA,TA,Y,144.0,76.0,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,5.0,2010.0,WD,Normal,378500.0,3.1247548974034913,4.0,极高
730.5,50.0,RL,70.0,9478.5,Pave,Grvl,IR1,Lvl,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,6.0,5.0,1973.0,1994.0,Gable,CompShg,Stucco,Stucco,BrkFace,0.0,TA,Gd,CBlock,TA,TA,Mn,Rec,383.5,Unf,0.0,477.5,991.5,GasA,Ex,Y,SBrkr,1087.0,0.0,0.0,1464.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,Typ,1.0,Gd,BuiltIn,1978.0,Unf,2.0,480.0,TA,TA,Y,0.0,25.0,0.0,0.0,0.0,0.0,Gd,GdWo,Shed,0.0,6.0,2008.0,WD,Normal,163000.0,-0.1736401122703021,2.0,中
1270.0,50.0,RL,78.0,11344.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1.5Fin,5.0,5.0,1958.0,1958.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,BLQ,460.0,Unf,0.0,414.0,874.0,GasW,TA,Y,FuseA,874.0,650.0,0.0,1524.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,7.0,Typ,0.0,Gd,Attchd,1958.0,Unf,1.0,315.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,Gd,GdWo,Shed,0.0,7.0,2007.0,WD,Normal,144000.0,-0.46444988110465046,1.0,低
