Indicators Results List: Institutions   Filter Results By: ResearchFields   Filter Value(s): CLINICAL MEDICINE   Show: Top
,Institutions,Countries/Regions,Web of Science Documents,Cites,Cites/Paper,Top Papers
"5834","CLIN GOVERNANCE GOLD COAST HLTH","N/A","1","5395","5395.00","1"
"5834","GOMA UNIV","N/A","1","5395","5395.00","1"
"5834","GRANT MED COLL & SIR J J GRP HOSP","N/A","1","5395","5395.00","1"
"5834","SWEDISH RES COUNCIL HLTH","N/A","1","5395","5395.00","1"
"5834","VELEZ SARSTIELD HOSP","N/A","1","5395","5395.00","1"
"5840","HERLEV GENTOFTE HOSP","N/A","221","5392","24.40","5"
"5840","SAITAMA CHILDREN'S MEDICAL CENTER","JAPAN","508","5392","10.61","1"
"5842","KANSAI ELECT POWER HOSP","N/A","309","5391","17.45","4"
"5843","DIAVERUM","SWEDEN","143","5389","37.69","3"
"5844","MEMORIAL HEALTHCARE GROUP","TURKIYE","560","5388","9.62","3"
"5845","GROUPE JOLIMONT","BELGIUM","178","5387","30.26","8"
"5845","SYLVESTER COMPREHENS CANC CTR","N/A","231","5387","23.32","12"
"5847","HOSP LUNEBURG","N/A","20","5379","268.95","6"
"5848","IMT - INSTITUT MINES-TELECOM","FRANCE","419","5377","12.83","6"
"5849","PATIENT REPRESENTAT","N/A","121","5376","44.43","13"
"5850","CSIC - CENTRO DE INVESTIGACIONES BIOLOGICAS (CIB)","SPAIN","182","5370","29.51","3"
"5851","GINECO","N/A","73","5366","73.51","9"
"5852","FDN TOSCANA G MONASTERIO","N/A","223","5363","24.05","3"
"5853","HOSP UNIV QUIRON MADRID","N/A","29","5361","184.86","2"
"5853","MELBOURNE HLTH","N/A","98","5361","54.70","4"
"5855","MEDANTA MEDICITY","N/A","158","5360","33.92","6"
"5856","ST LUKES UNIV HLTH NETWORK","N/A","411","5356","13.03","13"
"5857","EMPLOYEES STATE INSURANCE MODEL HOSP","N/A","14","5353","382.36","11"
"5858","UNIVERSITY OF BEDFORDSHIRE","ENGLAND","274","5348","19.52","2"
"5859","NORTH SHORE UNIV HLTH SYST","N/A","116","5346","46.09","3"
"5860","MINIST SCI & TECHNOL","N/A","141","5340","37.87","7"
"5861","SHAUKAT KHANUM MEMORIAL CANCER HOSPITAL & RESEARCH CENTRE","PAKISTAN","342","5339","15.61","5"
"5862","HIRSZFELD INSTITUTE OF IMMUNOLOGY & EXPERIMENTAL THERAPY OF THE POLISH ACADEMY OF SCIENCES","POLAND","376","5338","14.20","5"
"5862","INSTITUTE OF DERMATOLOGY - CAMS","CHINA MAINLAND","416","5338","12.83","6"
"5864","HUDSONALPHA INSTITUTE FOR BIOTECHNOLOGY","USA","132","5337","40.43","2"
"5865","GEN HOSP PULA","N/A","45","5336","118.58","5"
"5865","NORTHERN STATE MEDICAL UNIVERSITY","RUSSIA","102","5336","52.31","5"
"5867","BINGHAMTON UNIVERSITY, SUNY","USA","431","5335","12.38","6"
"5868","LINGNAN UNIVERSITY","HONG KONG","115","5334","46.38","11"
"5869","MUSEUM NATIONAL D'HISTOIRE NATURELLE (MNHN)","FRANCE","162","5333","32.92","2"
"5869","ST JOSEFS HOSP","N/A","258","5333","20.67","4"
"5869","SENGKANG GEN HOSP","N/A","540","5333","9.88","5"
"5872","US ONCOL NETWORK","N/A","86","5331","61.99","8"
"5873","HUNTER NEW ENGLAND POPULAT HLTH","N/A","101","5326","52.73","9"
"5873","SHUPYK NATIONAL HEALTHCARE UNIVERSITY OF UKRAINE","UKRAINE","170","5326","31.33","7"
"5873","UNIVERSIDAD FINIS TERRAE","CHILE","341","5326","15.62","4"
"5873","NNAMDI AZIKIWE UNIV","N/A","349","5326","15.26","9"
"5877","IR HOSP SANTA CREU & ST PAU","N/A","7","5323","760.43","2"
"5877","CHENGDU CTR DIS CONTROL & PREVENT","N/A","54","5323","98.57","3"
"5879","SYNOTECH CONSULTANTS","N/A","5","5322","1064.40","3"
"5880","SERV REANIMAT MED","N/A","4","5319","1329.75","2"
"5881","REG HOSP SILKEBORG","N/A","101","5317","52.64","4"
"5882","ST. JOHN HOSPITAL & MEDICAL CENTER","USA","246","5316","21.61","3"
"5883","MOSCOW CITY ONCOL HOSP 62","N/A","35","5312","151.77","11"
"5884","SABANCI UNIVERSITY","TURKIYE","80","5311","66.39","10"
"5885","CURRY CABRAL HOSP","N/A","205","5310","25.90","2"
"5885","CHUGOKU CANC CTR","N/A","237","5310","22.41","3"
"5885","UNIVERSITY OF TABUK","SAUDI ARABIA","521","5310","10.19","4"
"5888","ANTONI VAN LEEUWENHOEK ZIEKENHUIS","N/A","24","5309","221.21","6"
"5888","KITE","N/A","39","5309","136.13","10"
"5890","HOSP SIRIO LIBANES","N/A","278","5308","19.09","3"
"5891","SHANDONG NORMAL UNIVERSITY","CHINA MAINLAND","291","5306","18.23","4"
"5891","BC CHILDREN'S HOSPITAL RESEARCH INSTITUTE","CANADA","434","5306","12.23","2"
"5893","CENTRE FOR RESEARCH & TECHNOLOGY HELLAS","GREECE","233","5305","22.77","4"
"5894","NORTHERN HLTH","N/A","459","5303","11.55","3"
"5895","BEIJING INSTITUTE OF MICROBIOLOGY & EPIDEMIOLOGY","CHINA MAINLAND","151","5300","35.10","6"
"5896","GERMAN AEROSPACE CENTRE (DLR)","GERMANY (FED REP GER)","241","5299","21.99","3"
"5897","FONDAZIONE POLIAMBULANZA DI BRESCIA","ITALY","79","5298","67.06","5"
"5898","ICAR - INDIAN VETERINARY RESEARCH INSTITUTE","INDIA","110","5292","48.11","8"
"5899","BROOKLYN HOSPITAL CENTER","USA","198","5289","26.71","2"
"5900","THE MEDICINES & HEALTHCARE PRODUCTS REGULATORY AGENCY","ENGLAND","158","5288","33.47","10"
"5901","DANKOOK UNIVERSITY HOSPITAL","SOUTH KOREA","480","5284","11.01","3"
"5902","CANC TREATMENT CTR AMER","N/A","115","5283","45.94","8"
"5902","CHILDRENS HOSP ASSOC","N/A","391","5283","13.51","2"
"5904","HLTH SCI RES CTR","N/A","4","5281","1320.25","4"
"5905","AUSTRIAN INSTITUTE OF TECHNOLOGY (AIT)","AUSTRIA","202","5279","26.13","6"
"5905","HANZE UNIV APPL SCI","N/A","253","5279","20.87","6"
"5907","TEXAS SCOTTISH RITE HOSPITAL FOR CHILDREN","USA","404","5278","13.06","0"
"5907","SEIREI HAMAMATSU GEN HOSP","N/A","569","5278","9.28","0"
"5909","PATIENT CTR OUTCOMES RES INST","N/A","84","5273","62.77","2"
"5909","ULSS 9 SCALIGERA","ITALY","223","5273","23.65","2"
"5911","SAINT FRANCIS HOSPITAL & MEDICAL CENTER","USA","224","5272","23.54","6"
"5912","NATIONAL CHUNG CHENG UNIVERSITY","TAIWAN","333","5271","15.83","4"
"5913","UNIVERSIDADE FEDERAL DE VICOSA","BRAZIL","457","5270","11.53","3"
"5914","HOSPITAL TORRECARDENAS","SPAIN","386","5269","13.65","5"
"5915","ATLANTA HEART SPECIALISTS LLC","N/A","14","5265","376.07","5"
"5916","MONKLANDS HOSPITAL","SCOTLAND","97","5264","54.27","3"
"5916","UNIVERSITAS UDAYANA","INDONESIA","227","5264","23.19","7"
"5918","CTR HEMATOL & ONCOL BETHANIEN","N/A","27","5262","194.89","10"
"5919","MT ELIZABETH NOVENA HOSP","N/A","90","5261","58.46","11"
"5920","ACCREDITAT COUNCIL GRAD MED EDUC","N/A","211","5257","24.91","4"
"5920","CLIN CTR KRAGUJEVAC","N/A","228","5257","23.06","4"
"5922","UNIV HOSP PERUGIA","N/A","2","5255","2627.50","1"
"5922","METAB INST AMER","N/A","49","5255","107.24","10"
"5924","UK DEPT INT DEV","N/A","9","5254","583.78","6"
"5925","COLORADO NEUROL INST","N/A","12","5251","437.58","2"
"5926","ISTITUTO DI BIOMEDICINA E DI IMMUNOLOGIA MOLECOLARE ALBERTO MONROY (IBIM-CNR)","ITALY","144","5249","36.45","1"
"5927","UMIT","N/A","58","5248","90.48","2"
"5927","CAIRNS HOSPITAL","AUSTRALIA","233","5248","22.52","6"
"5929","INSTITUTE FOR TRANSFUSION MEDICINE","USA","132","5246","39.74","4"
"5930","INT HLTH & DEV","N/A","4","5240","1310.00","2"
"5931","NATL INST PHARM & NUTR","N/A","11","5239","476.27","2"
"5932","ALTON MENTAL HLTH CTR","N/A","5","5237","1047.40","5"
"5932","SEJONG GENERAL HOSPITAL","SOUTH KOREA","333","5237","15.73","7"
"5934","CANADIAN CANCER TRIALS GROUP","CANADA","68","5236","77.00","5"
"5934","MEDSTAR HLTH","N/A","238","5236","22.00","10"
"5936","CAMBRIDGE UNIV HOSP NATL HLTH SERV FDN TRUST","N/A","52","5233","100.63","3"
"5937","UNIVERSITY COLLEGE COPENHAGEN","DENMARK","235","5232","22.26","4"
"5938","CARDIOVASC INST","N/A","275","5230","19.02","6"
"5939","NHS GRAMPIAN","N/A","277","5228","18.87","6"
"5940","CROYDON HEALTH SERVICES NHS TRUST","N/A","293","5225","17.83","4"
"5940","CROYDON UNIVERSITY HOSPITAL","ENGLAND","293","5225","17.83","4"
"5942","SPORTS UNIV TIRANA","N/A","13","5223","401.77","2"
"5943","UNIV EDMONTON","N/A","7","5221","745.86","1"
"5943","UNIVERSIDADE DA REGIAO DE JOINVILLE","BRAZIL","167","5221","31.26","2"
"5945","CAPITAL REG DENMARK","N/A","188","5220","27.77","5"
"5945","UNIVERSITY OF CHESTER","ENGLAND","310","5220","16.84","1"
"5945","UNIVERSITY OF PRIMORSKA","SLOVENIA","379","5220","13.77","2"
"5948","WEST CANC CTR","N/A","142","5217","36.74","8"
"5948","HOSP MANISES","N/A","259","5217","20.14","3"
"5950","SPECTRUM HLTH HOSP","N/A","37","5214","140.92","4"
"5950","NATIONAL MARROW DONOR PROGRAM","USA","129","5214","40.42","14"
"5952","CORPORAL MICHAEL J CRESCENZ VET AFFAIRS MED CTR","N/A","264","5212","19.74","8"
"5953","INST MENTAL HLTH","N/A","292","5209","17.84","6"
"5954","AMERIKAN HOSPITAL","TURKIYE","316","5208","16.48","5"
"5954","NSW HLTH PATHOL","N/A","326","5208","15.98","11"
"5956","OSPEDALE DI VIMERCATE","ITALY","160","5207","32.54","5"
"5957","RENAL RESEARCH INSTITUTE","USA","271","5206","19.21","5"
"5958","STAFFORDSHIRE UNIVERSITY","ENGLAND","386","5203","13.48","3"
"5959","NORTH KARELIAN CTR PUBL HLTH","N/A","3","5201","1733.67","2"
"5960","ECOLE PRATIQUE DES HAUTES ETUDES (EPHE)","FRANCE","276","5198","18.83","1"
"5961","SANTA CLARA VALLEY MEDICAL CENTER","USA","341","5194","15.23","3"
"5962","CATHOLIC UNIVERSITY OF LUBLIN","POLAND","103","5189","50.38","7"
"5963","UNIVERSITY OF SARGODHA","PAKISTAN","134","5188","38.72","7"
"5964","NIGERIAN INST MED RES","N/A","151","5186","34.34","11"
"5965","LONDON SCH HYG & TROP MED MED","N/A","1","5184","5184.00","1"
"5966","ARSI UNIV","N/A","133","5182","38.96","3"
"5967","NATL HOSP ORG HOKKAIDO CANC CTR","N/A","110","5178","47.07","4"
"5968","PUBLIC HEALTH AGENCY OF SWEDEN","SWEDEN","148","5177","34.98","7"
"5969","MC HAAGLANDEN","N/A","22","5176","235.27","1"
"5970","KEY LAB CANC PREVENT & THERAPY","N/A","346","5175","14.96","3"
"5971","INTERCEPT PHARMACEUTICALS","USA","60","5173","86.22","8"
"5971","INSTITUTE FOR ONCOLOGY & RADIOLOGY OF SERBIA (IORS)","SERBIA","325","5173","15.92","8"
"5973","SAN FRANCISCO VA HLTH CARE SYST","N/A","218","5172","23.72","6"
"5973","UNIVERSITY OF GDANSK","POLAND","341","5172","15.17","2"
"5973","UNIVERSITY OF ZAGREB, SCHOOL OF DENTAL MEDICINE","CROATIA","560","5172","9.24","1"
"5976","EUNICE GIBSON POLYCLIN","N/A","2","5170","2585.00","2"
"5977","FLORIDA DEPARTMENT OF HEALTH","USA","137","5168","37.72","9"
"5978","STATISTICON AB","SWEDEN","92","5166","56.15","8"
"5979","UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI","MEXICO","426","5165","12.12","3"
"5980","UMC UTRECHT","N/A","86","5164","60.05","5"
"5981","NOFER INSTITUTE OF OCCUPATIONAL MEDICINE","POLAND","331","5162","15.60","3"
"5981","SHANGHAI KEY LAB STOMATOL","N/A","492","5162","10.49","9"
"5983","HOSP SAO JOSE","N/A","44","5161","117.30","3"
"5984","HLTH RES CTR ANGOLA","N/A","5","5160","1032.00","4"
"5985","NORTHSIDE HOSP CANC INST","N/A","43","5158","119.95","11"
"5986","ZIEKENHUIS RIVIERENLAND","N/A","29","5154","177.72","5"
"5987","HOSP UNIV DR PESET","N/A","218","5150","23.62","3"
"5988","UNIV DUESSELDORF","N/A","244","5148","21.10","3"
"5988","NEW TOKYO HOSP","N/A","389","5148","13.23","3"
"5990","NUTR RES FDN","N/A","8","5147","643.38","2"
"5990","TPP","N/A","21","5147","245.10","4"
"5992","ASST BERGAMO OVEST","N/A","190","5145","27.08","4"
"5993","YORK HOSP","N/A","86","5144","59.81","3"
"5994","STANLEY DUDRICKS MEM HOSP","N/A","54","5142","95.22","7"
"5994","WESTON NHS FDN TRUST","N/A","94","5142","54.70","5"
"5994","FORDHAM UNIVERSITY","USA","239","5142","21.51","5"
"5997","INLAND NORWAY UNIVERSITY OF APPLIED SCIENCES","NORWAY","327","5141","15.72","5"
"5998","LUDWIG BOLTZMANN INSTITUTE FOR COPD RESPIRATORY EPIDEMOLOGY","AUSTRIA","52","5140","98.85","3"
"5998","TBILISI STATE MEDICAL UNIVERSITY","GEORGIA","189","5140","27.20","6"
"6000","EQUIPE LABELLISEE LIGUE NATL CANC","N/A","43","5137","119.47","5"
"6001","PIMA CTY DEPT HLTH","N/A","18","5136","285.33","4"
"6002","WINTERS CTR HEART FAILURE RES","N/A","7","5134","733.43","4"
"6003","UNIVERSIDAD SAN SEBASTIAN","CHILE","539","5130","9.52","3"
"6004","BASSETT MED CTR","N/A","241","5128","21.28","1"
"6005","UNIV FED JUIZ DE FORA","N/A","59","5125","86.86","2"
"6006","SHIN KOGA HOSP","N/A","144","5121","35.56","4"
"6007","UNIVERSIDAD TECNICA DEL NORTE (UTN)","ECUADOR","9","5120","568.89","5"
"6007","AMER SOC REPROD MED","N/A","118","5120","43.39","6"
"6007","SAINT ANTONIUS HOSPITAL","GERMANY (FED REP GER)","297","5120","17.24","8"
"6010","KHULNA UNIVERSITY OF ENGINEERING & TECHNOLOGY (KUET)","BANGLADESH","44","5119","116.34","10"
"6011","CSIR - CENTRAL DRUG RESEARCH INSTITUTE (CDRI)","INDIA","245","5115","20.88","3"
"6012","WELLCOME TRUST BRIGHTON & SUSSEX CTR GLOBAL HLTH","N/A","5","5112","1022.40","4"
"6012","NG TENG FONG GEN HOSP","N/A","475","5112","10.76","7"
"6014","SOCIAL SECUR ORG RES INST","N/A","5","5110","1022.00","5"
"6015","HOSPITAL OF LITHUANIAN UNIVERSITY OF HEALTH SCIENCES KAUNO KLINIKOS","LITHUANIA","171","5109","29.88","6"
"6016","LAB ETUD & RECH ACT SANTE LERAS AFRIQUE","N/A","2","5105","2552.50","2"
"6016","PLASTIC SURGERY HOSPITAL - CAMS","CHINA MAINLAND","555","5105","9.20","1"
"6018","ARCADIA UNIV","N/A","185","5103","27.58","3"
"6019","ACADEMISCH ZIEKENHUIS PARAMARIBO","SURINAME","57","5100","89.47","1"
"6020","MUDANJIANG MEDICAL UNIVERSITY","CHINA MAINLAND","498","5096","10.23","2"
"6021","BLDG & RD RES INST","N/A","3","5095","1698.33","2"
"6021","HARVARD VANGUARD MEDICAL ASSOCIATES","USA","93","5095","54.78","8"
"6023","PURE EARTH","N/A","13","5094","391.85","5"
"6024","LEO PHARMA","DENMARK","187","5093","27.24","3"
"6025","EAST AFRICAN COMMUNITY HLTH RES COMMISS","N/A","2","5092","2546.00","2"
"6025","MANILA UNIV","N/A","2","5092","2546.00","2"
"6025","FRENCH INST HLTH SURVEILLANCE","N/A","3","5092","1697.33","2"
"6028","ONEAL COMPREHENS CANC CTR UAB","N/A","31","5091","164.23","14"
"6029","UNIVERSITY OF SALENTO","ITALY","327","5085","15.55","4"
"6030","IU HEALTH BALL MEMORIAL HOSPITAL","USA","46","5084","110.52","6"
"6031","MEDICAL PARK HOSPITALS GROUP","TURKIYE","620","5082","8.20","2"
"6032","SCHIZOPHRENIA RES FDN","N/A","12","5080","423.33","4"
"6033","FLEMISH AGCY CARE & HLTH","N/A","5","5078","1015.60","2"
"6033","UNIVERSITY OF VETERINARY MEDICINE HANNOVER","GERMANY (FED REP GER)","264","5078","19.23","3"
"6035","HLTH POLYTECH JAKARTA II INST","N/A","3","5076","1692.00","2"
"6035","HUNGARIAN SOC SPORTS MED","N/A","3","5076","1692.00","2"
"6035","KARL LANDSTEINER UNIV HLTH SCI","N/A","475","5076","10.69","6"
"6035","SHANGHAI RES INST STOMATOL","N/A","497","5076","10.21","5"
"6039","GRP HOSP DIACONESSES CROIX ST SIMON","N/A","187","5072","27.12","9"
"6040","PROGRAM IN CELLULAR & MOLECULAR MEDICINE (PCMM)","USA","108","5070","46.94","5"
"6041","ARRAY BIOPHARMA","USA","30","5068","168.93","8"
"6042","DEDINJE CARDIOVASC INST","N/A","157","5067","32.27","12"
"6042","UNIVERSITY OF AUGSBURG","GERMANY (FED REP GER)","623","5067","8.13","4"
"6044","EXPONENT","USA","197","5066","25.72","2"
"6045","NEW MEXICO CLINICAL RESEARCH & OSTEOPOROSIS CENTER","USA","78","5065","64.94","5"
"6046","SEIREI MIKATAHARA GEN HOSP","N/A","388","5061","13.04","1"
"6047","JOHNSON & JOHNSON UNITED KINGDOM","ENGLAND","166","5060","30.48","12"
"6048","ARMED FORCES RESEARCH INSTITUTE OF MEDICAL SCIENCE (AFRIMS)","THAILAND","160","5058","31.61","5"
"6049","NORTHERN JIANGSU PEOPLES HOSP","N/A","418","5057","12.10","9"
"6050","SINA MED BIOCHEM TECHNOL","N/A","18","5055","280.83","13"
"6051","GRAZ UNIVERSITY OF TECHNOLOGY","AUSTRIA","263","5054","19.22","2"
"6051","SWEDISH SCHOOL OF SPORT & HEALTH SCIENCES","SWEDEN","281","5054","17.99","3"
"6053","QUINNIPIAC UNIVERSITY","USA","512","5051","9.87","1"
"6054","DIGEST ONCOL RES CTR","N/A","2","5050","2525.00","2"
"6054","NATL INST PUBL HLTH ALGERIA","N/A","2","5050","2525.00","2"
"6054","BETSI CADWALADR UNIV HLTH BOARD","N/A","195","5050","25.90","8"
"6054","HONG KONG EYE HOSP","N/A","279","5050","18.10","5"
"6058","ALBANY COLLEGE OF PHARMACY & HEALTH SCIENCES","USA","178","5049","28.37","3"
"6059","SCRIPPS RES TRANSLAT INST","N/A","54","5048","93.48","9"
"6059","UNIVERSITE CATHOLIQUE DE LILLE","FRANCE","252","5048","20.03","4"
"6061","ISTANBUL OKMEYDANI TRAINING & RESEARCH HOSPITAL","TURKIYE","665","5045","7.59","0"
"6062","NETHERLANDS INSTITUTE FOR NEUROSCIENCE (NIN-KNAW)","NETHERLANDS","189","5044","26.69","2"
"6063","UNIVERSITY OF MONTANA SYSTEM","USA","320","5043","15.76","3"
"6063","DR. ZEKAI TAHIR BURAK WOMEN'S HEALTH RESEARCH & EDUCATION HOSPITAL","TURKIYE","525","5043","9.61","2"
"6065","KLINIKUM KLAGENFURT WORTHERSEE","N/A","134","5042","37.63","9"
"6066","UNIVERSITY OF MONTANA","USA","319","5041","15.80","3"
"6067","UNITED NATIONS UNIV","N/A","31","5039","162.55","9"
"6068","ROYAL ALEXANDRA HOSP","N/A","208","5038","24.22","8"
"6069","VIRGINIA HEART","N/A","41","5037","122.85","7"
"6070","UNIVERSIDADE FEDERAL DO PIAUI","BRAZIL","597","5036","8.44","0"
"6071","NATL HOSP ORG KYUSHU MED CTR","N/A","390","5034","12.91","3"
"6071","FAYOUM UNIVERSITY","EGYPT","554","5034","9.09","6"
"6073","WORCESTERSHIRE ROYAL HOSP","N/A","87","5032","57.84","7"
"6074","OPERAT SMILE","N/A","29","5031","173.48","3"
"6075","OPHTHALMIC CONSULTANTS OF BOSTON","USA","128","5030","39.30","12"
"6076","IMMANUEL KRANKENHAUS BERLIN","N/A","122","5024","41.18","7"
"6077","DIRECT DIST SANITAIRE HAHO","N/A","3","5023","1674.33","3"
"6077","NATL INST MED SCI & NUTR SALVADOR ZUBIRAN","N/A","159","5023","31.59","10"
"6077","MAZANKOWSKI ALBERTA HEART INST","N/A","163","5023","30.82","7"
"6077","BARUCH PADEH MED CTR","N/A","191","5023","26.30","3"
"6081","RES & ACAD INST","N/A","19","5022","264.32","15"
"6081","CYTEL","USA","193","5022","26.02","16"
"6083","JIANGXI PROV PEOPLES HOSP","N/A","285","5021","17.62","6"
"6084","ARIZONA LIVER HLTH","N/A","69","5018","72.72","20"
"6084","HOSP UNIV SALAMANCA","N/A","306","5018","16.40","3"
"6086","WARSAW UNIVERSITY OF TECHNOLOGY","POLAND","418","5015","12.00","1"
"6087","UNIVERSITY OF HYDERABAD","INDIA","220","5012","22.78","3"
"6088","KITWARE, INC.","USA","61","5011","82.15","3"
"6088","COOPER INSTITUTE","USA","69","5011","72.62","10"
"6090","AZ MARIA MIDDELARES","N/A","178","5009","28.14","5"
"6091","WELLINGTON REG HOSP","N/A","241","5008","20.78","9"
"6092","LOS ANGELES COUNTY+USC MEDICAL CENTER","USA","421","5006","11.89","1"
"6093","GUJARAT ADANI INST MED SCI","N/A","14","5003","357.36","10"
"6094","ARAVIND EYE CARE SYST","N/A","115","5000","43.48","1"
"6094","CORVINUS UNIVERSITY BUDAPEST","HUNGARY","143","5000","34.97","8"
"6096","IMMUNE TOLERANCE NETWORK","USA","70","4999","71.41","4"
"6096","REINA SOFIA UNIV HOSP","N/A","389","4999","12.85","6"
"6098","INST HLTH SCI","N/A","48","4998","104.12","2"
"6098","PETERBOROUGH CITY HOSP","N/A","161","4998","31.04","5"
"6098","ECOLE NORMALE SUPERIEURE (ENS)","FRANCE","192","4998","26.03","6"
"6101","JOHSON & JOHNSON BELGIUM","BELGIUM","201","4997","24.86","9"
"6102","SHANGHAI PUDONG NEW AREA GONGLI HOSP","N/A","79","4994","63.22","1"
"6102","VECTOR INSTITUTE FOR ARTIFICIAL INTELLIGENCE","CANADA","182","4994","27.44","10"
"6104","BOTSWANA-HARVARD AIDS INSTITUTE PARTNERSHIP","BOTSWANA","104","4993","48.01","9"
"6105","MORTON PLANT HOSP","N/A","43","4991","116.07","6"
"6106","KUNMING INSTITUTE OF ZOOLOGY, CAS","CHINA MAINLAND","251","4990","19.88","6"
"6107","FONDAZIONE EDMUND MACH","ITALY","56","4988","89.07","6"
"6108","THUNDER BAY REGIONAL HEALTH SCIENCES CENTRE","CANADA","148","4984","33.68","6"
"6109","DOCTOR EVIDENCE","N/A","20","4983","249.15","8"
"6110","CREATIV CEUT","N/A","19","4980","262.11","2"
"6111","UC SAN DIEGO HLTH","N/A","306","4979","16.27","8"
"6112","ARS NORTE","N/A","14","4978","355.57","3"
"6113","INDRAPRASTHA APOLLO HOSP","N/A","361","4974","13.78","8"
"6114","UNIVERSITY OF TEXAS GRADUATE SCHOOL OF BIOMEDICAL SCIENCES","USA","96","4973","51.80","3"
"6114","ROYAL LANCASTER INFIRM","N/A","127","4973","39.16","6"
"6116","HYOGO PREFECTURAL AMAGASAKI GEN MED CTR","N/A","495","4972","10.04","1"
"6117","REGIONAL INSTITUTE OF ONCOLOGY IASI","ROMANIA","208","4971","23.90","7"
"6118","LA FE UNIV HOSP","N/A","215","4967","23.10","5"
"6119","IBEROAMER COCHRANE CTR","N/A","59","4966","84.17","8"
"6120","SILKEBORG CENTRAL HOSPITAL","DENMARK","343","4965","14.48","7"
"6121","MOHAMMED IBN SAUDI UNIV","N/A","5","4964","992.80","5"
"6121","UNIVERSITY CLINIC GOLNIK","SLOVENIA","150","4964","33.09","5"
"6123","RETINA FOUNDATION OF THE SOUTHWEST","USA","194","4963","25.58","4"
"6124","INTERNATIONAL INSTITUTE OF TROPICAL AGRICULTURE (IITA)","NIGERIA","15","4962","330.80","2"
"6124","SAN FRANCISCO STATE UNIVERSITY","USA","234","4962","21.21","4"
"6124","KENYATTA NATIONAL HOSPITAL","KENYA","294","4962","16.88","4"
"6127","EPWORTH MEDICAL FOUNDATION","AUSTRALIA","247","4960","20.08","3"
"6127","NATIONAL CENTRAL UNIVERSITY","TAIWAN","412","4960","12.04","3"
"6129","ASAHI GEN HOSP","N/A","393","4959","12.62","5"
"6130","UNIV HOSP LEUVEN","N/A","146","4958","33.96","10"
"6130","UNIVERSITY OF LA REUNION","FRANCE","270","4958","18.36","6"
"6132","ANTICANCER, INC.","USA","328","4957","15.11","2"
"6133","MARSHFIELD CLIN RES INST","N/A","194","4956","25.55","11"
"6134","ZHEJIANG UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","359","4955","13.80","6"
"6135","GRADY HLTH SYST","N/A","136","4954","36.43","12"
"6135","GENEVA UNIV HOSP","N/A","245","4954","20.22","4"
"6135","NATIONAL MEDICAL RESEARCH CENTER FOR HEMATOLOGY","RUSSIA","412","4954","12.02","5"
"6138","SWISS CANC CTR LEMAN SCCL","N/A","8","4952","619.00","2"
"6139","UNIV HOSP DUBRAVA","N/A","353","4950","14.02","9"
"6139","ISTANBUL HASEKI TRAINING & RESEARCH HOSPITAL","TURKIYE","732","4950","6.76","2"
"6141","INST SOCIAL & ECON CHANGE","N/A","12","4949","412.42","3"
"6142","BUR INT HLTH COOPERAT","N/A","3","4944","1648.00","2"
"6142","CLIN ST PIERRE","N/A","107","4944","46.21","6"
"6144","UNFPA","N/A","19","4943","260.16","1"
"6145","SEJONG UNIVERSITY","SOUTH KOREA","303","4942","16.31","4"
"6146","NATIONAL HOSPITAL ORGANIZATION TOKYO MEDICAL CENTER","JAPAN","433","4940","11.41","4"
"6147","AFRICAN FIELD EPIDEMIOL NETWORK","N/A","54","4938","91.44","1"
"6147","UNIV HOSP OULU","N/A","118","4938","41.85","4"
"6149","UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION","CHILE","366","4932","13.48","3"
"6150","KILIMANJARO CHRISTIAN MED UNIV COLL","N/A","323","4931","15.27","4"
"6151","SOUTHERN ADELAIDE LOCAL HLTH NETWORK","N/A","181","4929","27.23","6"
"6151","IRCCS FONDAZIONE STELLA MARIS","ITALY","267","4929","18.46","3"
"6151","TOKYO UNIVERSITY OF PHARMACY & LIFE SCIENCES","JAPAN","337","4929","14.63","0"
"6154","INST INVEST CLIN ZARATE","N/A","11","4923","447.55","4"
"6155","NATIONAL INSTITUTE OF ENVIRONMENTAL HEALTH, CHINESE CENTER FOR DISEASE CONTROL & PREVENTION","CHINA MAINLAND","145","4922","33.94","8"
"6156","WESTLAKE UNIVERSITY","CHINA MAINLAND","450","4920","10.93","11"
"6157","JIANGHAN UNIVERSITY","CHINA MAINLAND","422","4917","11.65","4"
"6158","TEVA PHARMACEUTICAL INDUSTRIES USA","USA","122","4916","40.30","8"
"6159","DOSHISHA UNIVERSITY","JAPAN","303","4914","16.22","1"
"6160","NOVARTIS INDIA","INDIA","189","4913","25.99","5"
"6161","AZUSA PACIFIC UNIVERSITY","USA","175","4909","28.05","3"
"6161","WUHAN 1 HOSP","N/A","340","4909","14.44","8"
"6161","INSTITUTO NACIONAL DE MEDICINA GENOMICA","MEXICO","371","4909","13.23","1"
"6164","VANCOUVER VIROL CTR","N/A","4","4908","1227.00","3"
"6165","RESMED","USA","68","4907","72.16","4"
"6166","CHILDRENS HEARTLINK","N/A","17","4906","288.59","2"
"6167","UTAH STATE UNIVERSITY","USA","374","4904","13.11","1"
"6168","JOHN HUNTER CHILDRENS HOSP","N/A","266","4898","18.41","0"
