Indicators Results List: Institutions   Filter Results By: ResearchFields   Filter Value(s): CHEMISTRY   Show: Top
,Institutions,Countries/Regions,Web of Science Documents,Cites,Cites/Paper,Top Papers
"894","UNIVERSITY OF MISSOURI COLUMBIA","USA","1363","27371","20.08","13"
"895","UNIVERSITY OF SOUTH AUSTRALIA","AUSTRALIA","961","27333","28.44","22"
"896","INNER MONGOLIA UNIVERSITY","CHINA MAINLAND","1439","27327","18.99","41"
"897","UNIVERSITY OF ZAGREB","CROATIA","2201","27317","12.41","7"
"898","UNIVERSITY OF CALCUTTA","INDIA","1857","27315","14.71","4"
"899","UNIVERSITY OF OKLAHOMA SYSTEM","USA","1338","27305","20.41","17"
"900","BABOL NOSHIRVANI UNIVERSITY OF TECHNOLOGY","IRAN","841","27270","32.43","12"
"901","HARBIN NORMAL UNIVERSITY","CHINA MAINLAND","960","27210","28.34","26"
"902","AUBURN UNIVERSITY SYSTEM","USA","1110","27169","24.48","19"
"903","AUBURN UNIVERSITY","USA","1109","27164","24.49","19"
"904","TAIZHOU UNIVERSITY","CHINA MAINLAND","1288","27128","21.06","51"
"905","ANHUI UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","1683","27119","16.11","24"
"906","AJOU UNIVERSITY","SOUTH KOREA","1340","27064","20.20","10"
"907","UNIVERSITY OF ALABAMA TUSCALOOSA","USA","1234","27062","21.93","19"
"908","UNIV PARIS EST COMUE","N/A","1349","27056","20.06","14"
"909","UNIVERSITY OF TEXAS DALLAS","USA","996","27039","27.15","21"
"910","UNIVERSITY OF CAGLIARI","ITALY","1348","27010","20.04","15"
"911","JAPAN SYNCHROTRON RADIATION RESEARCH INSTITUTE","JAPAN","1342","27006","20.12","20"
"912","VIRGINIA COMMONWEALTH UNIVERSITY","USA","1293","26997","20.88","11"
"913","UNIVERSIDAD DE MALAGA","SPAIN","1354","26954","19.91","8"
"914","MAHIDOL UNIVERSITY","THAILAND","1813","26948","14.86","4"
"915","TUFTS UNIVERSITY","USA","866","26901","31.06","25"
"916","EGYPTIAN PETROLEUM RESEARCH INSTITUTE (EPRI)","EGYPT","1220","26889","22.04","10"
"917","WUHAN TEXTILE UNIVERSITY","CHINA MAINLAND","1566","26825","17.13","35"
"918","UNIVERSITY OF ULSAN","SOUTH KOREA","1251","26822","21.44","10"
"919","UNIVERSITY OF IOANNINA","GREECE","1284","26787","20.86","16"
"920","HERIOT WATT UNIVERSITY","SCOTLAND","1197","26745","22.34","13"
"921","SZEGED UNIVERSITY","HUNGARY","1809","26648","14.73","7"
"922","DEFENCE RESEARCH & DEVELOPMENT ORGANISATION (DRDO)","INDIA","1543","26586","17.23","7"
"923","UNIVERSITY OF POTSDAM","GERMANY (FED REP GER)","1416","26574","18.77","9"
"924","TANTA UNIVERSITY","EGYPT","1354","26550","19.61","13"
"925","GLAXOSMITHKLINE UNITED KINGDOM","ENGLAND","823","26540","32.25","20"
"926","MADURAI KAMARAJ UNIVERSITY","INDIA","1024","26506","25.88","14"
"927","HENAN UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","1725","26393","15.30","13"
"928","UNIVERSITE DE SFAX","TUNISIA","1667","26374","15.82","8"
"929","CHIBA UNIVERSITY","JAPAN","1938","26368","13.61","9"
"930","INSTITUTE FOR MOLECULAR SCIENCE (IMS)","JAPAN","1122","26244","23.39","16"
"931","UNIVERSITY OF BUENOS AIRES","ARGENTINA","1734","26235","15.13","11"
"932","CHONGQING TECHNOLOGY & BUSINESS UNIVERSITY","CHINA MAINLAND","738","26216","35.52","22"
"933","LANZHOU UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","1858","26047","14.02","17"
"934","CATALAN INSTITUTE OF NANOSCIENCE & NANOTECHNOLOGY (ICN2)","SPAIN","633","26039","41.14","20"
"935","NATIONAL SUN YAT SEN UNIVERSITY","TAIWAN","1672","25981","15.54","6"
"936","DANISH HYDRAULIC INSTITUTE (DHI)","DENMARK","580","25962","44.76","22"
"937","OKAYAMA UNIVERSITY","JAPAN","1709","25930","15.17","13"
"938","JAWAHARLAL NEHRU CENTER FOR ADVANCED SCIENTIFIC RESEARCH (JNCASR)","INDIA","958","25914","27.05","12"
"939","DALIAN POLYTECHNIC UNIVERSITY","CHINA MAINLAND","1422","25880","18.20","10"
"940","CHANGCHUN UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","2011","25827","12.84","12"
"941","HAMAD BIN KHALIFA UNIVERSITY-QATAR","QATAR","673","25790","38.32","16"
"942","ECOLE NORMALE SUPERIEURE (ENS)","FRANCE","1045","25762","24.65","13"
"943","SICHUAN NORMAL UNIVERSITY","CHINA MAINLAND","1179","25718","21.81","27"
"944","NANTONG UNIVERSITY","CHINA MAINLAND","1783","25628","14.37","19"
"945","UNIVERSITAT DE LES ILLES BALEARS","SPAIN","1327","25595","19.29","9"
"946","UNIVERSITY OF ARKANSAS SYSTEM","USA","1143","25594","22.39","13"
"947","BRUNEL UNIVERSITY","ENGLAND","440","25542","58.05","12"
"948","UNIVERSITY OF LAUSANNE","SWITZERLAND","638","25535","40.02","6"
"949","KAROLINSKA INSTITUTET","SWEDEN","1165","25530","21.91","13"
"950","LUOYANG NORMAL UNIVERSITY","CHINA MAINLAND","1393","25471","18.28","23"
"951","COMENIUS UNIVERSITY BRATISLAVA","SLOVAKIA","1818","25379","13.96","12"
"952","NIH NATIONAL INSTITUTE OF BIOMEDICAL IMAGING & BIOENGINEERING (NIBIB)","USA","135","25356","187.82","31"
"953","BOSTON COLLEGE","USA","640","25333","39.58","17"
"954","WENZHOU MEDICAL UNIVERSITY","CHINA MAINLAND","1518","25224","16.62","24"
"955","UNIVERSITE BOURGOGNE EUROPE","FRANCE","1233","25223","20.46","12"
"956","UNIVERSIDAD DE ALCALA","SPAIN","1396","25215","18.06","4"
"957","EAST CHINA UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","1588","25111","15.81","18"
"958","ZHEJIANG A&F UNIVERSITY","CHINA MAINLAND","1149","25107","21.85","23"
"959","UNIVERSITY OF MONS","BELGIUM","953","25037","26.27","16"
"960","UNIVERSITY OF GRAZ","AUSTRIA","1181","25004","21.17","12"
"961","NATIONAL RESEARCH CENTRE - KURCHATOV INSTITUTE","RUSSIA","2640","24976","9.46","10"
"962","TIANJIN NORMAL UNIVERSITY","CHINA MAINLAND","1311","24955","19.04","11"
"963","POLYMAT","SPAIN","929","24949","26.86","13"
"964","UNIVERSITY OF OKLAHOMA - NORMAN","USA","1160","24780","21.36","16"
"965","SOLEIL SYNCHROTRON","FRANCE","1291","24754","19.17","16"
"966","TOMSK STATE UNIVERSITY","RUSSIA","1376","24753","17.99","10"
"967","HACETTEPE UNIVERSITY","TURKIYE","1400","24720","17.66","11"
"968","RAZI UNIVERSITY","IRAN","1203","24678","20.51","6"
"969","SHENZHEN RESEARCH INSTITUTE, THE HONG KONG UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","249","24674","99.09","14"
"970","HUN-REN RESEARCH CENTRE FOR NATURAL SCIENCES","HUNGARY","1658","24633","14.86","7"
"971","UNIVERSITY OF CENTRAL FLORIDA","USA","1068","24597","23.03","17"
"972","UNIVERSITE DE MONASTIR","TUNISIA","1661","24588","14.80","12"
"973","LIAONING UNIVERSITY","CHINA MAINLAND","1416","24538","17.33","9"
"974","SHANTOU UNIVERSITY","CHINA MAINLAND","1145","24537","21.43","19"
"975","RENSSELAER POLYTECHNIC INSTITUTE","USA","922","24530","26.61","12"
"975","MOSCOW INSTITUTE OF PHYSICS & TECHNOLOGY","RUSSIA","1810","24530","13.55","11"
"977","SHANGHAI UNIVERSITY OF ENGINEERING SCIENCE","CHINA MAINLAND","1653","24364","14.74","11"
"978","UNITED STATES ARMY","USA","759","24339","32.07","15"
"979","CSIC - CENTRO DE QUIMICA Y MATERIALES DE ARAGON (CEQMA)","SPAIN","1189","24306","20.44","6"
"980","UNIVERSITY OF IOWA","USA","1142","24289","21.27","16"
"981","UNITED STATES NAVAL RESEARCH LABORATORY","USA","820","24276","29.60","14"
"982","CSIR - CENTRAL SALT & MARINE CHEMICAL RESEARCH INSTITUTE (CSMCRI)","INDIA","1229","24214","19.70","4"
"983","WEST VIRGINIA UNIVERSITY","USA","1063","24212","22.78","13"
"984","NORTH WEST UNIVERSITY - SOUTH AFRICA","SOUTH AFRICA","962","24166","25.12","9"
"985","RUDJER BOSKOVIC INSTITUTE","CROATIA","1616","24164","14.95","11"
"986","UNIVERSIDADE FEDERAL DO PARANA","BRAZIL","1674","24163","14.43","7"
"987","UNIVERSITA DI MODENA E REGGIO EMILIA","ITALY","1270","24154","19.02","7"
"988","UNIVERSITY OF BUCHAREST","ROMANIA","1524","24141","15.84","15"
"989","UNIVERSITY OF SOUTH AFRICA","SOUTH AFRICA","1298","24099","18.57","16"
"990","NATIONAL INSTITUTE OF PHARMACEUTICAL EDUCATION & RESEARCH, S.A.S. NAGAR (MOHALI)","INDIA","1469","24076","16.39","6"
"991","INSTITUTE OF PHYSICAL CHEMISTRY OF THE POLISH ACADEMY OF SCIENCES","POLAND","1275","24022","18.84","10"
"992","DONGGUAN UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","1162","23983","20.64","18"
"993","BENI SUEF UNIVERSITY","EGYPT","1389","23934","17.23","12"
"994","NATIONAL CENTRAL UNIVERSITY","TAIWAN","1331","23916","17.97","12"
"995","BRNO UNIVERSITY OF TECHNOLOGY","CZECH REPUBLIC","1493","23720","15.89","9"
"996","UNIVERSITY OF OREGON","USA","715","23695","33.14","24"
"997","UNIVERSITY OF SIENA","ITALY","1152","23692","20.57","13"
"998","NANYANG NORMAL COLLEGE","CHINA MAINLAND","897","23662","26.38","15"
"999","THE CHINESE UNIVERSITY OF HONG KONG, SHENZHEN","CHINA MAINLAND","1090","23645","21.69","49"
"1000","AMES NATIONAL LABORATORY","USA","957","23613","24.67","10"
"1001","BHARATHIAR UNIVERSITY","INDIA","1338","23588","17.63","0"
"1002","SLOVENIAN ACADEMY OF SCIENCES & ARTS (SASA)","SLOVENIA","1643","23570","14.35","7"
"1003","PUKYONG NATIONAL UNIVERSITY","SOUTH KOREA","1477","23539","15.94","10"
"1004","JOZEF STEFAN INSTITUTE","SLOVENIA","1639","23535","14.36","7"
"1005","TOMSK POLYTECHNIC UNIVERSITY","RUSSIA","1611","23532","14.61","9"
"1006","SHANDONG AGRICULTURAL UNIVERSITY","CHINA MAINLAND","1128","23511","20.84","9"
"1007","INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT (IRD)","FRANCE","1043","23478","22.51","12"
"1008","UNIVERSITA DELLA CAMPANIA VANVITELLI","ITALY","1126","23406","20.79","9"
"1009","UNIVERSITY OF CALIFORNIA SANTA CRUZ","USA","768","23361","30.42","21"
"1010","MONASH UNIVERSITY MALAYSIA","MALAYSIA","636","23353","36.72","18"
"1011","NATIONAL SCIENCE & TECHNOLOGY DEVELOPMENT AGENCY - THAILAND","THAILAND","1446","23266","16.09","2"
"1012","ECOLE SUPERIEURE DE PHYSIQUE ET DE CHIMIE INDUSTRIELLES DE LA VILLE DE PARIS (ESPCI)","FRANCE","782","23216","29.69","16"
"1013","YANTAI INSTITUTE OF COASTAL ZONE RESEARCH, CAS","CHINA MAINLAND","598","23156","38.72","17"
"1014","SILESIAN UNIVERSITY OF TECHNOLOGY","POLAND","1854","23147","12.48","20"
"1015","DAEGU GYEONGBUK INSTITUTE OF SCIENCE & TECHNOLOGY (DGIST)","SOUTH KOREA","864","23095","26.73","18"
"1016","UNIVERSITY OF PUNJAB","PAKISTAN","1548","23081","14.91","8"
"1017","ABO AKADEMI UNIVERSITY","FINLAND","1136","23079","20.32","9"
"1018","LEIBNIZ INSTITUT FUR POLYMERFORSCHUNG DRESDEN","GERMANY (FED REP GER)","1163","23038","19.81","6"
"1019","SKOLKOVO INSTITUTE OF SCIENCE & TECHNOLOGY","RUSSIA","1179","23030","19.53","11"
"1020","HUAIBEI NORMAL UNIVERSITY","CHINA MAINLAND","920","23012","25.01","24"
"1021","YANCHENG INSTITUTE OF TECHNOLOGY","CHINA MAINLAND","1440","22994","15.97","15"
"1022","J. HEYROVSKY INSTITUTE OF PHYSICAL CHEMISTRY OF THE CZECH ACADEMY OF SCIENCES","CZECH REPUBLIC","1263","22885","18.12","6"
"1023","UNIVERSIDAD DE CHILE","CHILE","1476","22798","15.45","15"
"1024","INSTITUTE OF URBAN ENVIRONMENT, CAS","CHINA MAINLAND","759","22768","30.00","13"
"1025","KANSAS STATE UNIVERSITY","USA","1023","22712","22.20","17"
"1026","UNIVERSITY OF GUELPH","CANADA","996","22702","22.79","13"
"1027","UNIVERSITY OF FERRARA","ITALY","1278","22693","17.76","7"
"1028","BOKU UNIVERSITY","AUSTRIA","1116","22659","20.30","8"
"1029","INDIAN INSTITUTE OF SCIENCE EDUCATION & RESEARCH (IISER) - BHOPAL","INDIA","1175","22618","19.25","3"
"1030","UNIVERSITE PARIS-EST-CRETEIL-VAL-DE-MARNE (UPEC)","FRANCE","1162","22560","19.41","10"
"1031","BEIJING JIAOTONG UNIVERSITY","CHINA MAINLAND","1197","22552","18.84","24"
"1032","VIETNAM ACADEMY OF SCIENCE & TECHNOLOGY (VAST)","VIETNAM","1803","22533","12.50","7"
"1033","UMEA UNIVERSITY","SWEDEN","922","22518","24.42","10"
"1034","MIDDLE EAST TECHNICAL UNIVERSITY","TURKIYE","1117","22489","20.13","11"
"1035","SICHUAN AGRICULTURAL UNIVERSITY","CHINA MAINLAND","1193","22474","18.84","5"
"1036","INDIAN INSTITUTE OF TECHNOLOGY (IIT) - INDORE","INDIA","1179","22450","19.04","2"
"1037","UNIVERSIDAD AUTONOMA METROPOLITANA - MEXICO","MEXICO","1644","22432","13.64","5"
"1038","DOW CHEMICAL COMPANY","USA","895","22425","25.06","8"
"1039","GYEONGSANG NATIONAL UNIVERSITY","SOUTH KOREA","1397","22398","16.03","12"
"1040","INSTITUT LAUE-LANGEVIN (ILL)","FRANCE","1397","22368","16.01","5"
"1041","MARIA CURIE-SKLODOWSKA UNIVERSITY","POLAND","1759","22353","12.71","7"
"1042","LANCASTER UNIVERSITY","ENGLAND","966","22328","23.11","13"
"1043","VILNIUS UNIVERSITY","LITHUANIA","1368","22290","16.29","13"
"1044","TAIPEI MEDICAL UNIVERSITY","TAIWAN","1192","22284","18.69","7"
"1045","VIETNAM NATIONAL UNIVERSITY HO CHI MINH CITY (VNUHCM) SYSTEM","VIETNAM","1553","22243","14.32","10"
"1046","TARAS SHEVCHENKO NATIONAL UNIVERSITY OF KYIV","UKRAINE","1755","22204","12.65","13"
"1047","MACQUARIE UNIVERSITY","AUSTRALIA","887","22099","24.91","8"
"1048","NAGOYA INSTITUTE OF TECHNOLOGY","JAPAN","1291","22068","17.09","8"
"1049","ANNA UNIVERSITY CHENNAI","INDIA","1285","22004","17.12","6"
"1050","UNIVERSITY OF MADRAS","INDIA","1382","21994","15.91","10"
"1051","JIANGXI SCIENCE & TECHNOLOGY NORMAL UNIVERSITY","CHINA MAINLAND","1363","21988","16.13","11"
"1052","JAIN UNIVERSITY","INDIA","1188","21963","18.49","19"
"1052","KAZAN SCIENTIFIC CENTRE OF THE RUSSIAN ACADEMY OF SCIENCES","RUSSIA","2580","21963","8.51","2"
"1054","UNIVERSITY OF READING","ENGLAND","882","21958","24.90","8"
"1055","KOREA INSTITUTE OF ENERGY RESEARCH (KIER)","SOUTH KOREA","952","21956","23.06","6"
"1056","ISTITUTO NAZIONALE DI FISICA NUCLEARE (INFN)","ITALY","2423","21953","9.06","10"
"1057","TOKYO UNIVERSITY OF AGRICULTURE & TECHNOLOGY","JAPAN","1631","21950","13.46","3"
"1058","UNIVERSITY OF WITWATERSRAND","SOUTH AFRICA","1079","21941","20.33","18"
"1059","NATIONAL CENTRE OF SCIENTIFIC RESEARCH DEMOKRITOS","GREECE","1060","21934","20.69","8"
"1060","RESEAU ETAB ENSEIGN SUPER RECH CHAMPAGNE ARDENNE","N/A","1048","21927","20.92","10"
"1061","UNIVERSITY OF HULL","ENGLAND","891","21859","24.53","11"
"1062","INSTITUT NATIONAL DE LA RECHERCHE SCIENTIFIQUE (INRS)","CANADA","668","21815","32.66","12"
"1063","BEIJING COMPUTATIONAL SCIENCE RESEARCH CENTER (CSRC)","CHINA MAINLAND","569","21807","38.33","18"
"1064","EDITH COWAN UNIVERSITY","AUSTRALIA","511","21806","42.67","28"
"1065","UNIVERSIDADE FEDERAL DE SANTA MARIA (UFSM)","BRAZIL","1349","21788","16.15","2"
"1066","NORTH CHINA UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","1209","21769","18.01","15"
"1067","UNIVERSITY OF GOTHENBURG","SWEDEN","1134","21762","19.19","10"
"1068","IMAM ABDULRAHMAN BIN FAISAL UNIVERSITY","SAUDI ARABIA","1211","21756","17.97","8"
"1069","JILIN NORMAL UNIVERSITY","CHINA MAINLAND","1208","21739","18.00","13"
"1070","IMT - INSTITUT MINES-TELECOM","FRANCE","1120","21622","19.31","7"
"1071","CIC BIOMAGUNE","SPAIN","557","21618","38.81","17"
"1072","NIH NATIONAL CANCER INSTITUTE (NCI)","USA","925","21616","23.37","11"
"1073","SHOOLINI UNIVERSITY","INDIA","639","21588","33.78","34"
"1074","KOREA BASIC SCIENCE INSTITUTE (KBSI)","SOUTH KOREA","1076","21578","20.05","8"
"1075","KAVLI ENERGY NANOSCI INST","N/A","167","21555","129.07","26"
"1076","UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE","BRAZIL","1103","21543","19.53","11"
"1077","POZNAN UNIVERSITY OF TECHNOLOGY","POLAND","1439","21539","14.97","5"
"1078","INSTITUTE OF PHYSICS OF THE CZECH ACADEMY OF SCIENCES","CZECH REPUBLIC","1427","21516","15.08","12"
"1079","HELMHOLTZ-ZENTRUM DRESDEN-ROSSENDORF (HZDR)","GERMANY (FED REP GER)","1218","21473","17.63","14"
"1080","CSIC - INSTITUTO DE CIENCIA DE MATERIALES DE MADRID (ICMM)","SPAIN","793","21467","27.07","16"
"1081","AL JOUF UNIVERSITY","SAUDI ARABIA","1337","21451","16.04","23"
"1082","INTERNATIONAL BUSINESS MACHINES (IBM)","USA","537","21413","39.88","17"
"1083","EOTVOS LORAND UNIVERSITY","HUNGARY","1236","21391","17.31","9"
"1084","UNIVERSITY OF PUERTO RICO","USA","683","21366","31.28","17"
"1085","XINYANG NORMAL UNIVERSITY","CHINA MAINLAND","890","21365","24.01","11"
"1086","UNIVERSITE DE TUNIS-EL-MANAR","TUNISIA","1748","21314","12.19","3"
"1087","UNIVERSITY OF LODZ","POLAND","1573","21283","13.53","8"
"1088","BAR ILAN UNIVERSITY","ISRAEL","1081","21280","19.69","12"
"1089","SHAHID BEHESHTI UNIVERSITY MEDICAL SCIENCES","IRAN","870","21271","24.45","6"
"1090","MINIST AGR","N/A","858","21233","24.75","6"
"1091","INNOVATION ACADEMY FOR PRECISION MEASUREMENT SCIENCE & TECHNOLOGY, CAS","CHINA MAINLAND","969","21232","21.91","19"
"1092","XI'AN UNIVERSITY OF ARCHITECTURE & TECHNOLOGY","CHINA MAINLAND","1349","21224","15.73","16"
"1093","KING FAISAL UNIVERSITY","SAUDI ARABIA","1394","21216","15.22","9"
"1094","GUANGDONG PHARMACEUTICAL UNIVERSITY","CHINA MAINLAND","1427","21208","14.86","1"
"1095","CHINA WEST NORMAL UNIVERSITY","CHINA MAINLAND","892","21166","23.73","13"
"1096","UNIVERSITE D'ARTOIS","FRANCE","1130","21144","18.71","8"
"1097","UNIVERSITY OF LEICESTER","ENGLAND","780","21083","27.03","12"
"1098","TOKYO METROPOLITAN UNIVERSITY","JAPAN","1354","21057","15.55","7"
"1099","NAVAL MEDICAL UNIVERSITY","CHINA MAINLAND","1107","21035","19.00","12"
"1100","UNIVERSITY OF ARKANSAS FAYETTEVILLE","USA","861","20989","24.38","13"
"1101","UNIVERSIDAD POLITECNICA DE MADRID","SPAIN","1393","20971","15.05","3"
"1102","HARBIN UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","1184","20964","17.71","24"
"1103","LULEA UNIVERSITY OF TECHNOLOGY","SWEDEN","1027","20927","20.38","10"
"1104","ISTITUTO DI SCIENZE E TECNOLOGIE MOLECOLARI (ISTM-CNR)","ITALY","671","20904","31.15","6"
"1105","NORTHEAST AGRICULTURAL UNIVERSITY - CHINA","CHINA MAINLAND","1161","20892","17.99","17"
"1106","TAMKANG UNIVERSITY","TAIWAN","731","20886","28.57","27"
"1107","UNIVERSITY OF PESHAWAR","PAKISTAN","1190","20826","17.50","8"
"1108","FUJIAN MEDICAL UNIVERSITY","CHINA MAINLAND","1261","20811","16.50","19"
"1109","ANHUI AGRICULTURAL UNIVERSITY","CHINA MAINLAND","1008","20790","20.62","14"
"1110","MEMORIAL UNIVERSITY NEWFOUNDLAND","CANADA","1001","20782","20.76","12"
"1111","CHIANG MAI UNIVERSITY","THAILAND","1487","20764","13.96","3"
"1112","UNIVERSIDADE FEDERAL DO CEARA","BRAZIL","1292","20714","16.03","4"
"1113","LINYI UNIVERSITY","CHINA MAINLAND","1168","20706","17.73","17"
"1114","SEMNAN UNIVERSITY","IRAN","1079","20676","19.16","4"
"1115","UNIV CLERMONT AUVERGNE ASSOC","N/A","1164","20625","17.72","10"
"1116","PETRU PONI INSTITUTE OF MACROMOLECULAR CHEMISTRY","ROMANIA","1506","20568","13.66","5"
"1117","WUYI UNIVERSITY","CHINA MAINLAND","1175","20555","17.49","11"
"1118","UNIVERSITI MALAYSIA PAHANG AL-SULTAN ABDULLAH (UMPSA)","MALAYSIA","892","20527","23.01","10"
"1119","UNIVERSITY OF SILESIA IN KATOWICE","POLAND","1494","20503","13.72","2"
"1120","CHONGQING MEDICAL UNIVERSITY","CHINA MAINLAND","1372","20427","14.89","5"
"1121","UNIVERSITE DE REIMS CHAMPAGNE-ARDENNE","FRANCE","935","20415","21.83","9"
"1122","CHANG'AN UNIVERSITY","CHINA MAINLAND","1199","20380","17.00","21"
"1123","UNIVERSITY OF SARGODHA","PAKISTAN","1093","20371","18.64","7"
"1124","UNIVERSITY OF KONSTANZ","GERMANY (FED REP GER)","903","20303","22.48","8"
"1125","NATIONAL INSTITUTE OF TECHNOLOGY ROURKELA","INDIA","1064","20288","19.07","7"
"1126","MEDICAL UNIVERSITY OF LUBLIN","POLAND","1551","20279","13.07","8"
"1127","IRAN POLYMER & PETROCHEMICAL INSTITUTE","IRAN","1200","20273","16.89","6"
"1128","UNIVERSITY OF FRIBOURG","SWITZERLAND","725","20268","27.96","17"
"1129","UNIVERSITY OF ISFAHAN","IRAN","1124","20267","18.03","9"
"1130","CHANGCHUN UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","1462","20254","13.85","4"
"1131","KUMAMOTO UNIVERSITY","JAPAN","1430","20232","14.15","6"
"1132","UNIVERSITE DE POITIERS","FRANCE","1006","20170","20.05","6"
"1133","ITMO UNIVERSITY","RUSSIA","1591","20169","12.68","7"
"1134","ACAD BORDEAUX","N/A","1068","20153","18.87","4"
"1135","UNIVERSITE DE ORLEANS","FRANCE","1215","20101","16.54","8"
"1136","UNIVERSIDAD DE VALLADOLID","SPAIN","1415","20059","14.18","4"
"1137","GUANGZHOU INSTITUTE OF ENERGY CONVERSION, CAS","CHINA MAINLAND","968","20040","20.70","6"
"1138","INDIAN INSTITUTE OF TECHNOLOGY (IIT) - HYDERABAD","INDIA","1392","20037","14.39","3"
"1139","CHINA MEDICAL UNIVERSITY HOSPITAL - TAIWAN","TAIWAN","1194","19992","16.74","8"
"1140","COLLABORATIVE INNOVATION CENTER OF QUANTUM MATTER","CHINA MAINLAND","381","19991","52.47","25"
"1141","MASHHAD UNIVERSITY OF MEDICAL SCIENCES","IRAN","706","19982","28.30","9"
"1142","QATAR ENVIRONMENT & ENERGY RESEARCH INSTITUTE","QATAR","406","19970","49.19","12"
"1143","UNIVERSITY OF TASMANIA","AUSTRALIA","908","19961","21.98","9"
"1144","INSTITUT NATIONAL DES SCIENCES APPLIQUEES DE TOULOUSE","FRANCE","916","19925","21.75","3"
"1145","TECNOLOGICO DE MONTERREY","MEXICO","1168","19909","17.05","6"
"1146","ALZAHRA UNIVERSITY","IRAN","993","19891","20.03","7"
"1147","RUTGERS UNIVERSITY NEWARK","USA","617","19867","32.20","11"
"1148","VISVA BHARATI UNIVERSITY","INDIA","944","19857","21.03","7"
"1149","UNIVERSITY OF CRETE","GREECE","867","19827","22.87","11"
"1150","AUSTRALIAN NUCLEAR SCIENCE & TECHNOLOGY ORGANISATION","AUSTRALIA","1073","19826","18.48","8"
"1151","KWANGWOON UNIVERSITY","SOUTH KOREA","949","19825","20.89","6"
"1152","SICHUAN UNIVERSITY OF SCIENCE & ENGINEERING","CHINA MAINLAND","1541","19822","12.86","9"
"1153","KING ABDULAZIZ CITY FOR SCIENCE & TECHNOLOGY","SAUDI ARABIA","238","19805","83.21","24"
"1154","UNIVERSITE CLERMONT AUVERGNE (UCA)","FRANCE","1105","19801","17.92","10"
"1155","SOGANG UNIVERSITY","SOUTH KOREA","1076","19792","18.39","11"
"1156","UNIVERSITY OF GDANSK","POLAND","1324","19773","14.93","9"
"1157","GURU NANAK DEV UNIVERSITY","INDIA","986","19767","20.05","8"
"1158","MOHAMMED V UNIVERSITY IN RABAT","MOROCCO","1192","19760","16.58","5"
"1159","PICARDIE UNIV","N/A","955","19709","20.64","7"
"1160","UNIVERSITE SAVOIE MONT BLANC","FRANCE","784","19666","25.08","9"
"1161","NATIONAL UNIVERSITY OF LA PLATA","ARGENTINA","1472","19652","13.35","6"
"1162","UNIVERSITY OF BIELEFELD","GERMANY (FED REP GER)","1149","19637","17.09","9"
"1163","WESTLAKE UNIVERSITY","CHINA MAINLAND","945","19626","20.77","43"
"1164","CINVESTAV - CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL","MEXICO","1285","19605","15.26","7"
"1165","CSIC - CENTRO DE INVESTIGACION Y DESARROLLO PASCUAL VILA (CID-CSIC)","SPAIN","883","19601","22.20","8"
"1166","UNIVERSITE DE PAU ET DES PAYS DE L'ADOUR","FRANCE","1027","19594","19.08","4"
"1167","XI'AN UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","1227","19593","15.97","18"
"1168","UNIVERSITY OF MISSISSIPPI","USA","958","19553","20.41","11"
"1169","A*STAR - INSTITUTE OF HIGH PERFORMANCE COMPUTING (IHPC)","SINGAPORE","516","19544","37.88","25"
"1170","UNIVERSITY OF TOLEDO","USA","614","19529","31.81","19"
"1171","NATIONAL INSTITUTE OF TECHNOLOGY TIRUCHIRAPPALLI","INDIA","976","19527","20.01","3"
"1172","GUANGDONG ACADEMY OF SCIENCES","CHINA MAINLAND","1141","19517","17.11","4"
"1173","DEPARTMENT OF BIOTECHNOLOGY (DBT) INDIA","INDIA","864","19511","22.58","9"
"1174","CHENGDU UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","1632","19506","11.95","14"
"1175","UNIVERSITY OF MARYLAND BALTIMORE","USA","811","19486","24.03","4"
"1176","MINIA UNIVERSITY","EGYPT","1274","19461","15.28","8"
"1177","JISHOU UNIVERSITY","CHINA MAINLAND","495","19389","39.17","39"
"1178","PURDUE UNIVERSITY IN INDIANAPOLIS","USA","805","19378","24.07","7"
"1179","XI'AN UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","1379","19325","14.01","18"
"1180","ISTITUTO PER LA TECNOLOGIA DELLE MEMBRANE (ITM-CNR)","ITALY","598","19323","32.31","11"
"1181","UNIVERSITY OF SOFIA","BULGARIA","1178","19274","16.36","13"
