Indicators Results List: Institutions   Filter Results By: ResearchFields   Filter Value(s): BIOLOGY & BIOCHEMISTRY   Show: Top
,Institutions,Countries/Regions,Web of Science Documents,Cites,Cites/Paper,Top Papers
"934","CSIRO LAND & WATER","AUSTRALIA","104","15319","147.30","3"
"935","KAOHSIUNG MEDICAL UNIVERSITY","TAIWAN","917","15308","16.69","7"
"936","QILU UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","911","15269","16.76","8"
"937","LAVAL UNIVERSITY HOSPITAL","CANADA","633","15257","24.10","6"
"938","NATIONAL INSTITUTE OF STANDARDS & TECHNOLOGY (NIST) - USA","USA","501","15253","30.45","17"
"939","GACHON UNIVERSITY","SOUTH KOREA","834","15211","18.24","6"
"940","TECHNICAL UNIVERSITY OF DARMSTADT","GERMANY (FED REP GER)","482","15147","31.43","2"
"941","NATIONAL RENEWABLE ENERGY LABORATORY - USA","USA","431","15133","35.11","9"
"942","UNIVERSITY OF AGRICULTURE FAISALABAD","PAKISTAN","573","15131","26.41","7"
"943","NATIONAL INSTITUTES OF NATURAL SCIENCES (NINS) - JAPAN","JAPAN","793","15122","19.07","4"
"944","UNIVERSITY OF WOLLONGONG","AUSTRALIA","542","15106","27.87","5"
"945","UCLA JONSSON COMPREHENSIVE CANCER CENTER","USA","227","15071","66.39","10"
"946","AIN SHAMS UNIVERSITY","EGYPT","927","15046","16.23","6"
"947","JEONBUK NATIONAL UNIVERSITY","SOUTH KOREA","892","15012","16.83","6"
"948","MOSCOW INSTITUTE OF PHYSICS & TECHNOLOGY","RUSSIA","712","15000","21.07","8"
"949","A*STAR - INSTITUTE OF MOLECULAR & CELL BIOLOGY (IMCB)","SINGAPORE","463","14982","32.36","10"
"950","LOYOLA UNIVERSITY CHICAGO","USA","419","14962","35.71","4"
"951","HEIDELBERG INSTITUTE FOR THEORETICAL STUDIES","GERMANY (FED REP GER)","134","14944","111.52","9"
"952","TEXAS TECH UNIVERSITY","USA","660","14922","22.61","6"
"953","INSTITUTE OF PHYSIOLOGY OF THE CZECH ACADEMY OF SCIENCES","CZECH REPUBLIC","482","14908","30.93","3"
"954","CHIBA UNIVERSITY","JAPAN","854","14902","17.45","6"
"955","UNIVERSITY OF OKLAHOMA HEALTH SCIENCES CENTER","USA","675","14895","22.07","8"
"956","SHANGHAI UNIVERSITY","CHINA MAINLAND","828","14861","17.95","14"
"957","BAYER AG","GERMANY (FED REP GER)","332","14846","44.72","6"
"958","GERMAN RESEARCH FOUNDATION (DFG)","GERMANY (FED REP GER)","269","14803","55.03","13"
"959","NATIONWIDE CHILDRENS HOSPITAL","USA","309","14765","47.78","7"
"959","HUNAN AGRICULTURAL UNIVERSITY","CHINA MAINLAND","625","14765","23.62","15"
"961","XUZHOU MEDICAL UNIVERSITY","CHINA MAINLAND","1132","14697","12.98","7"
"962","UNIVERSITY OF JOHANNESBURG","SOUTH AFRICA","482","14668","30.43","14"
"963","ISTANBUL UNIVERSITY","TURKIYE","764","14638","19.16","1"
"964","SCHLESWIG HOLSTEIN UNIVERSITY HOSPITAL","GERMANY (FED REP GER)","440","14618","33.22","7"
"965","CHUNG ANG UNIVERSITY","SOUTH KOREA","943","14607","15.49","6"
"966","GUANGZHOU UNIVERSITY OF CHINESE MEDICINE","CHINA MAINLAND","1052","14581","13.86","10"
"967","BIRKBECK UNIVERSITY LONDON","ENGLAND","482","14533","30.15","10"
"968","HAPLOX BIOTECHNOL","N/A","6","14520","2420.00","1"
"969","UNIVERSITY OF NAVARRA","SPAIN","610","14516","23.80","10"
"970","UNIVERSITY OF HOUSTON","USA","752","14489","19.27","9"
"970","UNIVERSITY OF HOUSTON SYSTEM","USA","752","14489","19.27","9"
"972","HAINAN UNIVERSITY","CHINA MAINLAND","836","14488","17.33","13"
"972","INSTITUTE OF BIOORGANIC CHEMISTRY OF THE RUSSIAN ACADEMY OF SCIENCES","RUSSIA","1055","14488","13.73","6"
"974","UNIVERSITY OF SOUTH BOHEMIA CESKE BUDEJOVICE","CZECH REPUBLIC","633","14480","22.88","7"
"975","NORTHWEST UNIVERSITY XI'AN","CHINA MAINLAND","918","14427","15.72","7"
"976","UNIVERSITY OF L'AQUILA","ITALY","480","14412","30.02","6"
"977","UNIVERSITY OF SURREY","ENGLAND","555","14385","25.92","12"
"978","STATE KEY LAB ONCOLOGY SOUTH CHINA","CHINA MAINLAND","580","14341","24.73","17"
"979","GUANGXI MEDICAL UNIVERSITY","CHINA MAINLAND","1307","14268","10.92","7"
"980","UNIVERSIDADE FEDERAL DE SAO CARLOS","BRAZIL","798","14244","17.85","8"
"981","UNIVERSITY OF KWAZULU NATAL","SOUTH AFRICA","768","14236","18.54","3"
"982","SCRIPPS INSTITUTION OF OCEANOGRAPHY","USA","371","14162","38.17","9"
"983","UNIVERSITY OF LUBECK","GERMANY (FED REP GER)","589","14159","24.04","13"
"984","BEIJING UNIVERSITY OF CHINESE MEDICINE","CHINA MAINLAND","834","14147","16.96","13"
"985","UNIVERSITY OF PARMA","ITALY","694","14110","20.33","6"
"986","HUBRECHT INSTITUTE (KNAW)","NETHERLANDS","200","14094","70.47","19"
"987","UIT THE ARCTIC UNIVERSITY OF TROMSO","NORWAY","600","14089","23.48","8"
"988","G D'ANNUNZIO UNIVERSITY OF CHIETI-PESCARA","ITALY","751","14086","18.76","4"
"989","OSAKA METROPOLITAN UNIVERSITY","JAPAN","919","14078","15.32","2"
"990","UNIVERSITY OF TABRIZ","IRAN","515","14076","27.33","3"
"991","CIBERER","SPAIN","688","14056","20.43","3"
"992","UNIVERSITY OF MURCIA","SPAIN","715","13999","19.58","8"
"993","NOVO NORDISK","DENMARK","446","13975","31.33","15"
"994","AMGEN","USA","412","13954","33.87","8"
"995","UNIVERSIDADE FEDERAL DO CEARA","BRAZIL","777","13952","17.96","4"
"996","QINGDAO INSTITUTE OF BIOENERGY & BIOPROCESS TECHNOLOGY, CAS","CHINA MAINLAND","555","13943","25.12","5"
"997","SLAC NATIONAL ACCELERATOR LABORATORY","USA","304","13940","45.86","12"
"998","JAWAHARLAL NEHRU UNIVERSITY, NEW DELHI","INDIA","792","13885","17.53","4"
"999","MANIPAL ACADEMY OF HIGHER EDUCATION (MAHE)","INDIA","976","13854","14.19","6"
"1000","UNIVERSITY OF PATRAS","GREECE","574","13853","24.13","9"
"1001","SHANTOU UNIVERSITY","CHINA MAINLAND","877","13826","15.77","9"
"1002","HASSELT UNIVERSITY","BELGIUM","294","13772","46.84","10"
"1003","KANAZAWA UNIVERSITY","JAPAN","850","13765","16.19","2"
"1004","UNIVERSITY OF BATH","ENGLAND","617","13742","22.27","5"
"1005","HOSPITAL DEL MAR RESEARCH INSTITUTE","SPAIN","375","13725","36.60","8"
"1006","HONG KONG UNIVERSITY OF SCIENCE & TECHNOLOGY","HONG KONG","710","13691","19.28","7"
"1007","NORTHWESTERN POLYTECHNICAL UNIVERSITY","CHINA MAINLAND","668","13680","20.48","12"
"1008","FLINDERS UNIVERSITY SOUTH AUSTRALIA","AUSTRALIA","619","13678","22.10","11"
"1009","VITO","BELGIUM","155","13656","88.10","8"
"1010","UNIVERSITY OF CAGLIARI","ITALY","656","13640","20.79","5"
"1011","INSTITUT PAOLI-CALMETTE (IPC)","FRANCE","246","13597","55.27","4"
"1012","INDIAN INSTITUTE OF TECHNOLOGY (IIT) - GUWAHATI","INDIA","693","13592","19.61","3"
"1013","YOKOHAMA CITY UNIVERSITY","JAPAN","712","13586","19.08","9"
"1014","AALBORG UNIVERSITY HOSPITAL","DENMARK","194","13568","69.94","4"
"1015","BAR ILAN UNIVERSITY","ISRAEL","671","13560","20.21","8"
"1016","CENTERS FOR DISEASE CONTROL & PREVENTION - USA","USA","367","13557","36.94","8"
"1017","RESEARCH CENTER FOR ECO-ENVIRONMENTAL SCIENCES (RCEES), CAS","CHINA MAINLAND","399","13553","33.97","3"
"1018","CHILDREN'S HOSPITAL LOS ANGELES","USA","231","13523","58.54","4"
"1019","KOREA UNIVERSITY MEDICINE (KU MEDICINE)","SOUTH KOREA","692","13517","19.53","6"
"1020","UNIVERSIDADE DE VIGO","SPAIN","605","13510","22.33","9"
"1021","UNIVERSITY OF ZARAGOZA","SPAIN","776","13485","17.38","5"
"1022","UNIVERSITY OF SOUTH CAROLINA SYSTEM","USA","588","13470","22.91","4"
"1023","RUTGERS CANCER INSTITUTE OF NEW JERSEY","USA","276","13453","48.74","17"
"1024","GRIFFITH UNIVERSITY - GOLD COAST CAMPUS","AUSTRALIA","463","13451","29.05","8"
"1025","UNIVERSITY OF SOUTH CAROLINA COLUMBIA","USA","587","13427","22.87","4"
"1026","OPEN TARGETS","N/A","33","13407","406.27","13"
"1027","HUN-REN RESEARCH CENTRE FOR NATURAL SCIENCES","HUNGARY","505","13363","26.46","12"
"1028","UNIVERSIDADE FEDERAL DE SANTA CATARINA (UFSC)","BRAZIL","782","13353","17.08","4"
"1029","UNIVERSITY OF PRETORIA","SOUTH AFRICA","652","13345","20.47","9"
"1030","TOKYO UNIVERSITY OF AGRICULTURE & TECHNOLOGY","JAPAN","747","13324","17.84","8"
"1031","INSTITUT PASTEUR LILLE","FRANCE","378","13295","35.17","11"
"1032","PALACKY UNIVERSITY OLOMOUC","CZECH REPUBLIC","706","13290","18.82","5"
"1033","TECNOLOGICO DE MONTERREY","MEXICO","523","13272","25.38","9"
"1034","COLLEGIUM MEDICUM JAGIELLONIAN UNIVERSITY","POLAND","850","13270","15.61","2"
"1035","INSTITUTO POLITECNICO NACIONAL - MEXICO","MEXICO","1007","13245","13.15","6"
"1036","UNIVERSITY OF DEBRECEN","HUNGARY","790","13193","16.70","9"
"1037","UNIVERSITY OF SOUTH CHINA","CHINA MAINLAND","999","13172","13.19","16"
"1038","GERIATRIC RESEARCH EDUCATION & CLINICAL CENTER","USA","461","13163","28.55","9"
"1039","UNIVERSITY HOSPITALS OF CLEVELAND","USA","219","13160","60.09","8"
"1040","INDIAN COUNCIL OF MEDICAL RESEARCH (ICMR)","INDIA","934","13153","14.08","2"
"1041","NATIONAL INSTITUTE OF GENETICS (NIG) - JAPAN","JAPAN","303","13150","43.40","6"
"1042","WASEDA UNIVERSITY","JAPAN","788","13136","16.67","5"
"1043","UCSF HELEN DILLER FAMILY COMPREHENSIVE CANCER CENTER","USA","206","13134","63.76","17"
"1044","HERIOT WATT UNIVERSITY","SCOTLAND","237","13132","55.41","5"
"1045","GYEONGSANG NATIONAL UNIVERSITY","SOUTH KOREA","694","13122","18.91","2"
"1046","RAGON INSTITUTE","USA","218","13101","60.10","22"
"1047","GERMAN CENTRE FOR INTEGRATIVE BIODIVERSITY RESEARCH (IDIV)","GERMANY (FED REP GER)","233","13096","56.21","11"
"1048","UNIVERSITY OF SOUTH AUSTRALIA","AUSTRALIA","548","13075","23.86","5"
"1049","BRAUNSCHWEIG UNIVERSITY OF TECHNOLOGY","GERMANY (FED REP GER)","552","13039","23.62","13"
"1050","PENNINGTON BIOMEDICAL RESEARCH CENTER","USA","438","13037","29.76","11"
"1051","ANNA UNIVERSITY","INDIA","513","13010","25.36","8"
"1052","SZEGED UNIVERSITY","HUNGARY","855","12997","15.20","7"
"1053","TECHNISCHE UNIVERSITAT WIEN","AUSTRIA","502","12985","25.87","9"
"1054","CHINA MEDICAL UNIVERSITY HOSPITAL - TAIWAN","TAIWAN","790","12983","16.43","7"
"1055","TANTA UNIVERSITY","EGYPT","624","12981","20.80","10"
"1056","UCL MEDICAL SCHOOL","ENGLAND","299","12977","43.40","11"
"1057","INSTITUTE FOR RESEARCH IN BIOMEDICINE - IRB BARCELONA","SPAIN","468","12959","27.69","8"
"1058","NATIONAL CHUNG HSING UNIVERSITY","TAIWAN","752","12952","17.22","4"
"1059","CHULALONGKORN UNIVERSITY","THAILAND","951","12924","13.59","8"
"1060","RUSSIAN ACADEMY OF MEDICAL SCIENCES","RUSSIA","948","12856","13.56","6"
"1061","TEAGASC","IRELAND","258","12835","49.75","10"
"1062","MASSEY UNIVERSITY","NEW ZEALAND","503","12833","25.51","6"
"1063","SEOUL NATIONAL UNIVERSITY HOSPITAL","SOUTH KOREA","703","12826","18.24","9"
"1064","GRADUATE UNIVERSITY FOR ADVANCED STUDIES - JAPAN","JAPAN","552","12825","23.23","2"
"1065","EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA (EMBRAPA)","BRAZIL","712","12813","18.00","4"
"1066","UNIVERSITY OF STUTTGART","GERMANY (FED REP GER)","591","12810","21.68","4"
"1067","MURDOCH UNIVERSITY","AUSTRALIA","416","12788","30.74","14"
"1068","OLLSCOIL NA GAILLIMHE-UNIVERSITY OF GALWAY","IRELAND","427","12746","29.85","6"
"1069","INSTITUTE OF MICROBIOLOGY OF THE CZECH ACADEMY OF SCIENCES","CZECH REPUBLIC","552","12702","23.01","7"
"1070","NANJING NORMAL UNIVERSITY","CHINA MAINLAND","808","12691","15.71","2"
"1071","BRISTOL-MYERS SQUIBB","USA","480","12632","26.32","7"
"1072","BUCK INSTITUTE FOR RESEARCH ON AGING","USA","199","12616","63.40","15"
"1073","DALIAN INSTITUTE OF CHEMICAL PHYSICS, CAS","CHINA MAINLAND","525","12567","23.94","9"
"1074","SRM INSTITUTE OF SCIENCE & TECHNOLOGY CHENNAI","INDIA","648","12566","19.39","6"
"1075","BRANDEIS UNIVERSITY","USA","441","12550","28.46","6"
"1076","ADAM MICKIEWICZ UNIVERSITY","POLAND","628","12549","19.98","3"
"1077","NATIONAL HOSPITAL NORWAY","NORWAY","200","12538","62.69","2"
"1078","TORONTO GENERAL HOSPITAL","CANADA","223","12537","56.22","3"
"1078","GLAXOSMITHKLINE USA","USA","299","12537","41.93","12"
"1080","BEIJING TECHNOLOGY & BUSINESS UNIVERSITY","CHINA MAINLAND","615","12496","20.32","7"
"1081","DIAMOND LIGHT SOURCE","ENGLAND","372","12471","33.52","7"
"1082","INDIAN INSTITUTE OF TECHNOLOGY (IIT) - KHARAGPUR","INDIA","605","12468","20.61","2"
"1083","OXFORD BROOKES UNIVERSITY","ENGLAND","207","12455","60.17","5"
"1084","UNIVERSITI KEBANGSAAN MALAYSIA","MALAYSIA","718","12448","17.34","6"
"1085","UNIVERSITY OF WITWATERSRAND","SOUTH AFRICA","706","12433","17.61","4"
"1086","UNIVERSITY OF FRIBOURG","SWITZERLAND","477","12414","26.03","6"
"1087","ELI LILLY","USA","430","12392","28.82","9"
"1088","ISFAHAN UNIVERSITY OF MEDICAL SCIENCES","IRAN","654","12388","18.94","5"
"1089","QUADRAM INSTITUTE","ENGLAND","214","12380","57.85","7"
"1090","NATIONAL INSTITUTE OF CHEMISTRY - SLOVENIA","SLOVENIA","292","12376","42.38","4"
"1091","DEUTSCHES INSTITUT FUR ERNAHRUNGSFORSCHUNG POTSDAM-REHBRUCKE (DIFE)","GERMANY (FED REP GER)","304","12373","40.70","6"
"1092","ACADEMY OF MILITARY MEDICAL SCIENCES - CHINA","CHINA MAINLAND","659","12343","18.73","8"
"1093","FLORIDA INTERNATIONAL UNIVERSITY","USA","504","12311","24.43","7"
"1094","IFREMER","FRANCE","365","12296","33.69","5"
"1095","INSTITUT POLYTECHNIQUE DE PARIS","FRANCE","416","12293","29.55","9"
"1096","SKOLKOVO INSTITUTE OF SCIENCE & TECHNOLOGY","RUSSIA","415","12284","29.60","10"
"1097","RESEARCH CENTER OF BIOTECHNOLOGY RAS","RUSSIA","906","12249","13.52","3"
"1098","BIOLOGY CENTRE OF THE CZECH ACADEMY OF SCIENCES","CZECH REPUBLIC","514","12247","23.83","6"
"1099","MACAU UNIVERSITY OF SCIENCE & TECHNOLOGY","MACAU","403","12233","30.35","13"
"1100","CIBERNED","SPAIN","372","12232","32.88","6"
"1101","WORLD HEALTH ORGANIZATION","SWITZERLAND","313","12226","39.06","4"
"1102","INSTITUT PASTEUR DE MONTEVIDEO","URUGUAY","208","12218","58.74","4"
"1103","ABERYSTWYTH UNIVERSITY","WALES","198","12193","61.58","5"
"1104","JUNTENDO UNIVERSITY","JAPAN","824","12162","14.76","3"
"1105","UNIVERSITY OF SOUTH ALABAMA","USA","245","12156","49.62","5"
"1106","SHANDONG AGRICULTURAL UNIVERSITY","CHINA MAINLAND","663","12155","18.33","7"
"1107","UNIVERSITE MARIE ET LOUIS PASTEUR","FRANCE","261","12137","46.50","4"
"1108","UNIVERSITY HOSPITAL LEUVEN","BELGIUM","409","12135","29.67","7"
"1109","UNIVERSITY OF CENTRAL FLORIDA","USA","475","12117","25.51","8"
"1110","UNIVERSITY OF CALIFORNIA MERCED","USA","301","12100","40.20","11"
"1111","INSTITUT NATIONAL DES SCIENCES APPLIQUEES DE LYON - INSA LYON","FRANCE","572","12084","21.13","5"
"1112","BOSTON MEDICAL CENTER","USA","104","12075","116.11","1"
"1113","HUBEI UNIVERSITY","CHINA MAINLAND","689","12036","17.47","9"
"1114","BENI SUEF UNIVERSITY","EGYPT","601","12003","19.97","7"
"1115","DONGHUA UNIVERSITY","CHINA MAINLAND","532","12002","22.56","6"
"1116","INSTITUTE OF HYDROBIOLOGY, CAS","CHINA MAINLAND","500","11978","23.96","3"
"1117","MAASTRICHT UNIVERSITY MEDICAL CENTRE (MUMC)","NETHERLANDS","459","11968","26.07","9"
"1118","NAGASAKI UNIVERSITY","JAPAN","785","11958","15.23","3"
"1119","CHINESE ACADEMY OF FISHERY SCIENCES","CHINA MAINLAND","896","11957","13.34","4"
"1120","CENTRE HOSPITALIER UNIVERSITAIRE D'ANGERS","FRANCE","246","11894","48.35","6"
"1121","NORTH WEST UNIVERSITY - SOUTH AFRICA","SOUTH AFRICA","392","11890","30.33","8"
"1121","JAMIA HAMDARD UNIVERSITY","INDIA","551","11890","21.58","5"
"1123","KUNMING UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","727","11873","16.33","7"
"1124","UNIVERSITY OF KARACHI","PAKISTAN","658","11866","18.03","3"
"1125","NORMANDIE UNIV","N/A","770","11834","15.37","5"
"1126","UNIVERSITY OF ROSTOCK","GERMANY (FED REP GER)","684","11770","17.21","3"
"1127","UNIVERSITY OF INSUBRIA","ITALY","527","11759","22.31","7"
"1128","CARLETON UNIVERSITY","CANADA","515","11743","22.80","6"
"1129","FONDAZIONE IRCCS ISTITUTO NAZIONALE TUMORI MILAN","ITALY","228","11732","51.46","4"
"1130","ABO AKADEMI UNIVERSITY","FINLAND","437","11708","26.79","7"
"1131","UNIVERSIDADE DE BRASILIA","BRAZIL","693","11707","16.89","1"
"1132","HELSINKI UNIVERSITY CENTRAL HOSPITAL","FINLAND","573","11704","20.43","7"
"1133","TAIF UNIVERSITY","SAUDI ARABIA","854","11695","13.69","4"
"1134","KUNMING MEDICAL UNIVERSITY","CHINA MAINLAND","944","11689","12.38","9"
"1135","PAUL SCHERRER INSTITUTE","SWITZERLAND","362","11668","32.23","4"
"1136","HENAN AGRICULTURAL UNIVERSITY","CHINA MAINLAND","715","11643","16.28","8"
"1137","LEIBNIZ INSTITUT FOR ARBEITSFORSCHUNG AN DER TU DORTMUND (IFADO)","GERMANY (FED REP GER)","56","11639","207.84","2"
"1138","UNIVERSITY OF NEVADA RENO","USA","472","11638","24.66","8"
"1139","GUANGDONG MEDICAL UNIVERSITY","CHINA MAINLAND","784","11637","14.84","4"
"1140","HANGZHOU NORMAL UNIVERSITY","CHINA MAINLAND","604","11631","19.26","7"
"1141","AUSTRIAN CENTRE OF INDUSTRIAL BIOTECHNOLOGY","AUSTRIA","466","11617","24.93","3"
"1142","UNIVERSITY OF BREMEN","GERMANY (FED REP GER)","252","11587","45.98","9"
"1143","UNIVERSITY OF MISSISSIPPI MEDICAL CENTER","USA","433","11578","26.74","7"
"1144","WESTLAKE UNIVERSITY","CHINA MAINLAND","444","11571","26.06","21"
"1145","H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE","USA","457","11542","25.26","9"
"1145","SAMSUNG MEDICAL CENTER","SOUTH KOREA","673","11542","17.15","7"
"1147","UNIVERSITY OF NOTTINGHAM MALAYSIA","MALAYSIA","257","11540","44.90","15"
"1148","UNIVERSITY OF OVIEDO","SPAIN","425","11536","27.14","6"
"1149","NIH NATIONAL CENTER FOR ADVANCING TRANSLATIONAL SCIENCES (NCATS)","USA","221","11523","52.14","7"
"1150","KERMANSHAH UNIVERSITY OF MEDICAL SCIENCES","IRAN","521","11521","22.11","4"
"1151","GRAZ UNIVERSITY OF TECHNOLOGY","AUSTRIA","504","11512","22.84","1"
"1152","CSIR - INDIAN INSTITUTE OF CHEMICAL TECHNOLOGY (IICT)","INDIA","424","11506","27.14","6"
"1153","SANOFI-AVENTIS","FRANCE","456","11487","25.19","6"
"1154","UNIVERSITY OF VIRGINIA (UVA) HEALTH SYSTEM","USA","85","11473","134.98","6"
"1155","MEDICAL UNIVERSITY OF BIALYSTOK","POLAND","607","11472","18.90","7"
"1156","INSTITUTE FOR SYSTEMS BIOLOGY (ISB)","USA","260","11470","44.12","14"
"1157","IRCCS CA GRANDA OSPEDALE MAGGIORE POLICLINICO","ITALY","639","11427","17.88","2"
"1158","CNRS - INSTITUTE OF PHYSICS (INP)","FRANCE","541","11422","21.11","2"
"1159","MONTPELLIER SUPAGRO","FRANCE","325","11421","35.14","7"
"1160","QATAR UNIVERSITY","QATAR","526","11324","21.53","11"
"1161","COLLABORATIVE INNOVATION CENTER FOR DIAGNOSIS & TREATMENT OF INFECTIOUS DISEASES","CHINA MAINLAND","372","11302","30.38","5"
"1162","EARLHAM INSTITUTE","ENGLAND","147","11298","76.86","12"
"1163","STATENS SERUM INSTITUT","DENMARK","138","11291","81.82","4"
"1164","MAGNA GRAECIA UNIVERSITY OF CATANZARO","ITALY","512","11267","22.01","4"
"1165","NATIONAL INSTITUTE OF PHARMACEUTICAL EDUCATION & RESEARCH, S.A.S. NAGAR (MOHALI)","INDIA","698","11266","16.14","3"
"1166","HOSPITAL DEL MAR","SPAIN","307","11264","36.69","7"
"1166","UNITED STATES DEPARTMENT OF THE INTERIOR","USA","327","11264","34.45","12"
"1168","INSTITUTE OF BIOLOGICAL, ENVIRONMENTAL, RURAL & SCIENCES (IBERS)","WALES","135","11238","83.24","3"
"1169","ANHUI AGRICULTURAL UNIVERSITY","CHINA MAINLAND","590","11228","19.03","6"
"1170","NATIONAL INSTITUTE OF BIOLOGICAL SCIENCES, BEIJING","CHINA MAINLAND","251","11223","44.71","10"
"1171","ILLUMINA","USA","119","11200","94.12","12"
"1172","ASSIUT UNIVERSITY","EGYPT","709","11193","15.79","2"
"1172","SHANXI MEDICAL UNIVERSITY","CHINA MAINLAND","1091","11193","10.26","8"
"1174","CHIANG MAI UNIVERSITY","THAILAND","771","11178","14.50","10"
"1175","TUNGHAI UNIVERSITY","TAIWAN","354","11177","31.57","15"
"1176","ASSISTANCE PUBLIQUE-HOPITAUX DE MARSEILLE","FRANCE","485","11160","23.01","6"
"1177","BEIJING INSTITUTE OF GENOMICS, CAS","CHINA MAINLAND","337","11157","33.11","14"
"1178","CITY OF SCIENTIFIC RESEARCH & TECHNOLOGICAL APPLICATIONS (SRTA-CITY)","EGYPT","449","11154","24.84","7"
"1179","CHUNGBUK NATIONAL UNIVERSITY","SOUTH KOREA","699","11132","15.93","7"
"1180","CIBERBBN","SPAIN","509","11115","21.84","1"
"1181","NATIONAL UNIVERSITY OF LA PLATA","ARGENTINA","775","11079","14.30","5"
"1182","UNIVERSITY OF NORTH TEXAS SYSTEM","USA","581","11070","19.05","4"
"1183","INSTITUT NATIONAL DES SCIENCES APPLIQUEES DE TOULOUSE","FRANCE","401","11055","27.57","3"
"1184","CHINA ACADEMY OF CHINESE MEDICAL SCIENCES","CHINA MAINLAND","605","11052","18.27","13"
"1185","NANJING UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","494","11051","22.37","3"
"1186","UNIVERSITE DE BRETAGNE OCCIDENTALE","FRANCE","417","11039","26.47","5"
"1187","MERCK & COMPANY USA","USA","473","10971","23.19","4"
"1188","LIVERPOOL JOHN MOORES UNIVERSITY","ENGLAND","475","10968","23.09","4"
"1189","MEDICAL UNIVERSITY GDANSK","POLAND","712","10960","15.39","6"
"1190","NORTHEAST FORESTRY UNIVERSITY - CHINA","CHINA MAINLAND","732","10947","14.95","6"
"1191","A*STAR - INSTITUTE OF MEDICAL BIOLOGY (IMB)","SINGAPORE","84","10931","130.13","4"
"1192","MEDICAL UNIVERSITY OF WARSAW","POLAND","694","10929","15.75","5"
"1193","RUTGERS UNIVERSITY NEWARK","USA","393","10894","27.72","3"
"1194","FINLAND NATIONAL INSTITUTE FOR HEALTH & WELFARE","FINLAND","339","10883","32.10","6"
"1195","UNIVERSITY OF KENT","ENGLAND","481","10865","22.59","2"
"1196","POZNAN UNIVERSITY OF MEDICAL SCIENCES","POLAND","664","10850","16.34","5"
"1197","EGE UNIVERSITY","TURKIYE","638","10843","17.00","3"
"1198","PANJAB UNIVERSITY","INDIA","575","10834","18.84","8"
"1199","INHA UNIVERSITY","SOUTH KOREA","587","10821","18.43","2"
"1200","SHANGHAI OCEAN UNIVERSITY","CHINA MAINLAND","832","10815","13.00","5"
"1201","GUANGDONG PHARMACEUTICAL UNIVERSITY","CHINA MAINLAND","587","10805","18.41","3"
"1202","INSTITUT D'INVESTIGACIO BIOMEDICA DE BELLVITGE (IDIBELL)","SPAIN","392","10804","27.56","6"
"1203","DALIAN POLYTECHNIC UNIVERSITY","CHINA MAINLAND","655","10795","16.48","7"
"1204","BOEHRINGER INGELHEIM","GERMANY (FED REP GER)","474","10784","22.75","5"
"1205","HACETTEPE UNIVERSITY","TURKIYE","825","10776","13.06","5"
"1206","UNIVERSITY OF JINAN","CHINA MAINLAND","585","10741","18.36","5"
"1207","HUNAN NORMAL UNIVERSITY","CHINA MAINLAND","670","10738","16.03","4"
"1208","CGIAR","FRANCE","281","10726","38.17","9"
"1208","TATA INSTITUTE OF FUNDAMENTAL RESEARCH (TIFR)","INDIA","662","10726","16.20","4"
"1210","OTTO VON GUERICKE UNIVERSITY","GERMANY (FED REP GER)","533","10725","20.12","3"
"1211","RUSH UNIVERSITY","USA","392","10707","27.31","6"
"1211","UNIVERSIDAD DE CORDOBA","SPAIN","470","10707","22.78","4"
"1213","SHAANXI NORMAL UNIVERSITY","CHINA MAINLAND","557","10697","19.20","4"
"1214","TRANSLATIONAL GENOMICS RESEARCH INSTITUTE","USA","85","10694","125.81","3"
"1215","OKLAHOMA STATE UNIVERSITY SYSTEM","USA","502","10685","21.28","4"
"1215","TOKUSHIMA UNIVERSITY","JAPAN","714","10685","14.96","1"
"1217","INSTITUT NATIONAL POLYTECHNIQUE DE TOULOUSE","FRANCE","368","10666","28.98","3"
"1218","CHU DE TOULOUSE","FRANCE","465","10658","22.92","8"
"1219","FUNDACION JIMENEZ DIAZ","SPAIN","187","10646","56.93","3"
"1220","UNIVERSITAT ROVIRA I VIRGILI","SPAIN","514","10644","20.71","2"
"1221","UNIVERSITI TEKNOLOGI MALAYSIA","MALAYSIA","520","10636","20.45","5"
"1221","INDIAN INSTITUTE OF TECHNOLOGY (IIT) - BOMBAY","INDIA","658","10636","16.16","2"
"1223","LUXEMBOURG INSTITUTE OF HEALTH","LUXEMBOURG","223","10635","47.69","11"
"1224","ULSAN NATIONAL INSTITUTE OF SCIENCE & TECHNOLOGY (UNIST)","SOUTH KOREA","521","10624","20.39","7"
"1225","HOSPITAL UNIVERSITARI VALL D'HEBRON","SPAIN","439","10618","24.19","6"
"1226","ALAGAPPA UNIVERSITY","INDIA","409","10614","25.95","6"
"1227","TON DUC THANG UNIVERSITY","VIETNAM","245","10590","43.22","8"
"1228","CSIC - CENTRO DE INVESTIGACIONES BIOLOGICAS (CIB)","SPAIN","446","10565","23.69","2"
"1229","AGRICULTURE & AGRI FOOD CANADA","CANADA","396","10537","26.61","10"
