Indicators Results List: Institutions   Filter Results By: ResearchFields   Filter Value(s): ENGINEERING   Show: Top
,Institutions,Countries/Regions,Web of Science Documents,Cites,Cites/Paper,Top Papers
"2062","QIQIHAR UNIVERSITY","CHINA MAINLAND","499","6217","12.46","6"
"2063","ISTANBUL NISANTASI UNIVERSITY","TURKIYE","350","6216","17.76","15"
"2064","IBM SWITZERLAND","SWITZERLAND","164","6208","37.85","9"
"2064","UNIVERSITY OF VERMONT","USA","413","6208","15.03","5"
"2066","INSTITUT DE RECERCA EN ENERGIA DE CATALUNYA (IREC)","SPAIN","276","6201","22.47","2"
"2067","GADJAH MADA UNIVERSITY","INDONESIA","506","6200","12.25","5"
"2068","UNIVERSIDADE FEDERAL DO PIAUI","BRAZIL","306","6187","20.22","6"
"2069","ISTANBUL UNIVERSITY","TURKIYE","520","6185","11.89","1"
"2070","CLEVELAND STATE UNIVERSITY","USA","367","6182","16.84","1"
"2071","BATMAN UNIVERSITY","TURKIYE","412","6175","14.99","2"
"2072","GDYNIA MARITIME UNIVERSITY","POLAND","433","6173","14.26","2"
"2072","TIANJIN NORMAL UNIVERSITY","CHINA MAINLAND","492","6173","12.55","5"
"2072","PSG COLLEGE TECHNOLOGY","INDIA","625","6173","9.88","1"
"2075","XINJIANG INSTITUTE OF ECOLOGY & GEOGRAPHY, CAS","CHINA MAINLAND","266","6172","23.20","3"
"2076","NILE UNIVERSITY","EGYPT","345","6165","17.87","6"
"2077","AMERICAN UNIVERSITY CAIRO","EGYPT","446","6164","13.82","3"
"2078","TOKAI UNIVERSITY","JAPAN","419","6159","14.70","4"
"2079","MASSACHUSETTS GENERAL HOSPITAL","USA","399","6150","15.41","4"
"2080","INST SPACE TECHNOL","N/A","389","6149","15.81","2"
"2081","KAZAN FEDERAL UNIVERSITY","RUSSIA","481","6103","12.69","7"
"2082","AMERICAN UNIVERSITY OF RAS AL KHAIMAH","UNITED ARAB EMIRATES","190","6099","32.10","7"
"2083","LEUPHANA UNIVERSITY LUNEBURG","GERMANY (FED REP GER)","227","6096","26.85","1"
"2084","GURU JAMBHESHWAR UNIVERSITY OF SCIENCE & TECHNOLOGY","INDIA","266","6094","22.91","3"
"2085","UNIVERSITA CA FOSCARI VENEZIA","ITALY","359","6093","16.97","5"
"2086","UNIVERSIDAD DE LEON","SPAIN","448","6088","13.59","1"
"2086","AL-FARABI KAZAKH NATIONAL UNIVERSITY","KAZAKHSTAN","480","6088","12.68","3"
"2088","ICREA","SPAIN","284","6087","21.43","10"
"2089","AHVAZ JUNDISHAPUR UNIVERSITY OF MEDICAL SCIENCES (AJUMS)","IRAN","168","6083","36.21","8"
"2090","THE UNIVERSITY OF HONG KONG SHENZHEN INSTITUTE OF RESEARCH & INNOVATION","CHINA MAINLAND","187","6064","32.43","6"
"2090","SHENYANG INSTITUTE OF APPLIED ECOLOGY, CAS","CHINA MAINLAND","218","6064","27.82","4"
"2092","KALASALINGAM ACADEMY OF RESEARCH & EDUCATION","INDIA","497","6062","12.20","1"
"2093","YANGTZE NORMAL UNIVERSITY","CHINA MAINLAND","314","6054","19.28","10"
"2093","COMENIUS UNIVERSITY BRATISLAVA","SLOVAKIA","502","6054","12.06","4"
"2095","SHEFFIELD HALLAM UNIVERSITY","ENGLAND","332","6051","18.23","4"
"2095","CSIR - CENTRAL MECHANICAL ENGINEERING RESEARCH INSTITUTE (CMERI)","INDIA","341","6051","17.74","3"
"2097","REYKJAVIK UNIVERSITY","ICELAND","514","6045","11.76","3"
"2098","SCIENCE & TECHNOLOGY FACILITIES COUNCIL (STFC)","ENGLAND","251","6044","24.08","7"
"2099","KAOHSIUNG MEDICAL UNIVERSITY","TAIWAN","406","6031","14.85","2"
"2100","UNIV EDUC","N/A","391","6028","15.42","3"
"2101","INSTITUTE FOR ENERGY TECHNOLOGY (IFE)","NORWAY","273","6025","22.07","5"
"2102","IZMIR EKONOMI UNIVERSITESI","TURKIYE","210","6020","28.67","5"
"2102","WICHITA STATE UNIVERSITY","USA","308","6020","19.55","5"
"2104","UNIVERSIDADE FORTALEZA","BRAZIL","179","6014","33.60","6"
"2105","NATIONAL INSTITUTE OF TECHNOLOGY MEGHALAYA","INDIA","491","6011","12.24","1"
"2106","UNIVERSITY OF PANNONIA","HUNGARY","409","6010","14.69","3"
"2107","NATIONAL INSTITUTE OF INFORMATICS (NII) - JAPAN","JAPAN","468","6009","12.84","4"
"2108","LIAONING NORMAL UNIVERSITY","CHINA MAINLAND","352","6006","17.06","17"
"2108","HUBEI UNIVERSITY OF ARTS & SCIENCE","CHINA MAINLAND","475","6006","12.64","8"
"2110","NATIONAL FORMOSA UNIVERSITY","TAIWAN","667","6002","9.00","2"
"2111","UNIVERSITY OF MALAYSIA SARAWAK","MALAYSIA","331","5990","18.10","4"
"2112","UNIVERSITY OF KUALA LUMPUR","MALAYSIA","341","5988","17.56","4"
"2112","UNIVERSITE DE HAUTE-ALSACE (UHA)","FRANCE","363","5988","16.50","1"
"2114","COLD & ARID REGIONS ENVIRONMENTAL & ENGINEERING RESEARCH INSTITUTE, CAS","CHINA MAINLAND","161","5987","37.19","4"
"2115","NORTH CHINA INSTITUTE SCIENCE & TECHNOLOGY","CHINA MAINLAND","424","5983","14.11","2"
"2116","INSTITUTE OF ATMOSPHERIC PHYSICS, CAS","CHINA MAINLAND","219","5980","27.31","4"
"2117","ISTITUTO DI ELETTRONICA E DI INGEGNERIA DELL'INFORMAZIONE E DELLE TELECOMUNICAZIONI (IEIIT-CNR)","ITALY","359","5966","16.62","5"
"2118","PHILIPS RESEARCH","NETHERLANDS","247","5964","24.15","4"
"2118","UNIVERSIDAD DE HUELVA","SPAIN","404","5964","14.76","1"
"2118","YANGTZE RIVER WATER RESOURCES PROTECTION BUREAU","CHINA MAINLAND","437","5964","13.65","4"
"2121","INDIAN INSTITUTE OF MANAGEMENT MUMBAI","INDIA","179","5957","33.28","9"
"2121","UNIVERSITY OF IOANNINA","GREECE","438","5957","13.60","5"
"2123","LAMAR UNIVERSITY","USA","326","5949","18.25","5"
"2124","UNIVERSITY OF AUGSBURG","GERMANY (FED REP GER)","312","5947","19.06","5"
"2125","KPR INST ENGN & TECHNOL","N/A","404","5946","14.72","5"
"2126","WUHAN SECOND SHIP DESIGN & RES INST","N/A","632","5940","9.40","7"
"2127","JIANGHAN UNIVERSITY","CHINA MAINLAND","549","5930","10.80","5"
"2128","MITSUBISHI ELECT RES LABS","N/A","236","5926","25.11","2"
"2129","MARIA CURIE-SKLODOWSKA UNIVERSITY","POLAND","262","5924","22.61","6"
"2129","NATIONAL RESEARCH & INNOVATION AGENCY OF INDONESIA (BRIN)","INDONESIA","827","5924","7.16","3"
"2131","NATIONAL ILAN UNIVERSITY","TAIWAN","437","5918","13.54","2"
"2132","COMANDO-GERAL DE TECNOLOGIA AEROESPACIAL (CTA)","BRAZIL","673","5915","8.79","0"
"2133","UNITED STATES FOREST SERVICE","USA","278","5914","21.27","1"
"2134","HEBREW UNIVERSITY OF JERUSALEM","ISRAEL","499","5912","11.85","2"
"2135","INSTITUTE OF FUNDAMENTAL TECHNOLOGICAL RESEARCH OF THE POLISH ACADEMY OF SCIENCES","POLAND","500","5903","11.81","3"
"2136","CNRS - NATIONAL INSTITUTE FOR MATHEMATICAL SCIENCES (INSMI)","FRANCE","634","5901","9.31","3"
"2137","MAHIDOL UNIVERSITY","THAILAND","497","5899","11.87","0"
"2138","WESTERN NORWAY UNIVERSITY OF APPLIED SCIENCES","NORWAY","404","5897","14.60","4"
"2139","MARQUETTE UNIVERSITY","USA","401","5895","14.70","5"
"2139","INSTITUTO TECNOLOGICO DE AERONAUTICA (ITA)","BRAZIL","671","5895","8.79","0"
"2141","UNIVERSITY OF BISHA","SAUDI ARABIA","459","5890","12.83","7"
"2142","CSIR - CENTRAL ELECTROCHEMICAL RESEARCH INSTITUTE (CECRI)","INDIA","240","5879","24.50","5"
"2143","UNIVERSIDAD MIGUEL HERNANDEZ DE ELCHE","SPAIN","534","5871","10.99","2"
"2144","ECOLE SUPERIEURE DE PHYSIQUE ET DE CHIMIE INDUSTRIELLES DE LA VILLE DE PARIS (ESPCI)","FRANCE","308","5869","19.06","3"
"2144","UNIVERSITY OF SARGODHA","PAKISTAN","459","5869","12.79","4"
"2146","INSTITUTO UNIVERSITARIO DE LISBOA","PORTUGAL","367","5867","15.99","4"
"2146","ABU DHABI UNIVERSITY","UNITED ARAB EMIRATES","441","5867","13.30","8"
"2148","UNIVERSITE D'ARTOIS","FRANCE","450","5866","13.04","3"
"2149","COLLEGE OF ENGINEERING GUINDY","INDIA","491","5865","11.95","4"
"2150","HITEC UNIVERSITY","PAKISTAN","299","5863","19.61","2"
"2151","UNIVERSITY OF BIELEFELD","GERMANY (FED REP GER)","293","5859","20.00","3"
"2152","CHANGSHA UNIVERSITY","CHINA MAINLAND","477","5857","12.28","8"
"2153","CHONGQING UNIVERSITY OF ARTS & SCIENCES","CHINA MAINLAND","392","5856","14.94","6"
"2154","NATIONAL TAIWAN NORMAL UNIVERSITY","TAIWAN","600","5851","9.75","2"
"2155","ILMA UNIV","N/A","127","5849","46.06","25"
"2156","EUROPEAN COMMISS","N/A","290","5845","20.16","4"
"2157","SRI VENKATESWARA COLL ENGN","N/A","312","5844","18.73","5"
"2158","SOUTHWEST MINZU UNIVERSITY","CHINA MAINLAND","410","5842","14.25","11"
"2159","NATIONAL CENTER ATMOSPHERIC RESEARCH (NCAR) - USA","USA","179","5841","32.63","6"
"2160","TEXAS STATE UNIVERSITY SAN MARCOS","USA","479","5836","12.18","5"
"2161","CHINA NORTH VEHICLE RES INST","N/A","520","5832","11.22","7"
"2162","EBERHARD KARLS UNIVERSITY OF TUBINGEN","GERMANY (FED REP GER)","420","5824","13.87","6"
"2163","UNIVERSITY OF EVORA","PORTUGAL","359","5821","16.21","3"
"2164","HINDUSTAN INSTITUTE OF TECHNOLOGY & SCIENCE","INDIA","324","5819","17.96","3"
"2165","ANKARA YILDIRIM BEYAZIT UNIVERSITY","TURKIYE","480","5812","12.11","5"
"2166","GUANGDONG LABORATORY FOR LINGNAN MODERN AGRICULTURE","CHINA MAINLAND","232","5811","25.05","12"
"2167","JAYPEE INSTITUTE OF INFORMATION TECHNOLOGY (JIIT)","INDIA","411","5807","14.13","4"
"2168","UNIVERSIDADE FEDERAL DO PARA","BRAZIL","640","5806","9.07","0"
"2169","NAGAOKA UNIVERSITY OF TECHNOLOGY","JAPAN","533","5804","10.89","5"
"2170","VOLKSWAGEN","GERMANY (FED REP GER)","412","5803","14.08","2"
"2171","VIDYASAGAR UNIVERSITY","INDIA","286","5796","20.27","4"
"2172","ACADEMIC CENTER FOR EDUCATION, CULTURE & RESEARCH (ACECR)","IRAN","359","5795","16.14","5"
"2173","ADDIS ABABA UNIVERSITY","ETHIOPIA","488","5788","11.86","9"
"2174","UNIVERSIDADE FEDERAL DA BAHIA","BRAZIL","561","5780","10.30","1"
"2175","DURBAN UNIVERSITY OF TECHNOLOGY","SOUTH AFRICA","344","5778","16.80","6"
"2176","UNIVERSITE DE BEJAIA","ALGERIA","462","5775","12.50","4"
"2177","HEBEI NORMAL UNIVERSITY","CHINA MAINLAND","389","5772","14.84","4"
"2178","IUSS PAVIA","ITALY","320","5770","18.03","1"
"2179","ST. PETERSBURG SCIENTIFIC CENTRE OF THE RUSSIAN ACADEMY OF SCIENCES","RUSSIA","640","5768","9.01","3"
"2180","ZONGULDAK BULENT ECEVIT UNIVERSITY","TURKIYE","365","5762","15.79","7"
"2180","YUZUNCU YIL UNIVERSITY","TURKIYE","414","5762","13.92","3"
"2182","OAKLAND UNIVERSITY","USA","421","5760","13.68","2"
"2183","SHAHED UNIVERSITY","IRAN","629","5756","9.15","0"
"2184","UNIVERSITY OF MISSOURI KANSAS CITY","USA","263","5754","21.88","6"
"2185","TOTAL SA","FRANCE","353","5747","16.28","1"
"2186","ZHEJIANG UNIVERSITY OF WATER RESOURCES AND ELECTRIC POWER","CHINA MAINLAND","403","5726","14.21","12"
"2187","UNIVERSIDADE FEDERAL DE VICOSA","BRAZIL","433","5716","13.20","1"
"2188","JIANGXI AGRICULTURAL UNIVERSITY","CHINA MAINLAND","311","5708","18.35","8"
"2189","PEKING UNION MEDICAL COLLEGE","CHINA MAINLAND","349","5705","16.35","9"
"2190","NAGASAKI UNIVERSITY","JAPAN","399","5704","14.30","0"
"2191","ONDOKUZ MAYIS UNIVERSITY","TURKIYE","495","5700","11.52","4"
"2192","INSTITUT AGRO","FRANCE","313","5697","18.20","2"
"2193","BASF","GERMANY (FED REP GER)","213","5691","26.72","3"
"2194","SUNCHON NATIONAL UNIVERSITY","SOUTH KOREA","354","5690","16.07","3"
"2195","HALMSTAD UNIVERSITY","SWEDEN","233","5684","24.39","6"
"2196","KONGU ENGINEERING COLLEGE","INDIA","607","5676","9.35","2"
"2197","ECOLE NORMALE SUPERIEURE (ENS)","FRANCE","319","5675","17.79","4"
"2198","INSTITUT TEKNOLOGI SEPULUH NOPEMBER","INDONESIA","579","5660","9.78","2"
"2199","UNIVERSITY OF NIGERIA","NIGERIA","434","5656","13.03","6"
"2200","UNIVERSITY OF RIJEKA","CROATIA","618","5653","9.15","2"
"2201","JILIN JIANZHU UNIVERSITY","CHINA MAINLAND","502","5650","11.25","9"
"2202","UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO","MEXICO","457","5646","12.35","2"
"2203","UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO","BRAZIL","586","5644","9.63","1"
"2204","UNIVERSITY OF THE SUNSHINE COAST","AUSTRALIA","322","5637","17.51","1"
"2204","BORESKOV INSTITUTE OF CATALYSIS, SIBERIAN BRANCH, RUSSIAN ACADEMY OF SCIENCES","RUSSIA","379","5637","14.87","0"
"2206","IZMIR INSTITUTE OF TECHNOLOGY","TURKIYE","605","5627","9.30","1"
"2207","UNIVERSITE 8 MAI 1945 DE GUELMA","ALGERIA","389","5618","14.44","6"
"2208","KENNESAW STATE UNIVERSITY","USA","305","5616","18.41","4"
"2209","STFC RUTHERFORD APPLETON LABORATORY","ENGLAND","202","5609","27.77","7"
"2210","KOREA ELECTROTECHNOLOGY RESEARCH INSTITUTE (KERI)","SOUTH KOREA","546","5608","10.27","2"
"2211","EMORY UNIVERSITY","USA","416","5606","13.48","4"
"2212","WEIZMANN INSTITUTE OF SCIENCE","ISRAEL","300","5597","18.66","9"
"2213","KOREA INSTITUTE OF MATERIALS SCIENCE (KIMS)","SOUTH KOREA","332","5596","16.86","2"
"2214","MIDDLESEX UNIVERSITY","ENGLAND","296","5594","18.90","3"
"2215","ISTINYE UNIVERSITY","TURKIYE","530","5592","10.55","10"
"2216","SINGAPORE INSTITUTE OF TECHNOLOGY","SINGAPORE","316","5591","17.69","3"
"2216","SHENZHEN RESEARCH INSTITUTE OF BIG DATA","CHINA MAINLAND","363","5591","15.40","6"
"2218","UNIVERSIDAD DE ANTOFAGASTA","CHILE","176","5590","31.76","4"
"2218","AIR FORCE INSTITUTE OF TECHNOLOGY (AFIT)","USA","563","5590","9.93","2"
"2220","HIROSAKI UNIVERSITY","JAPAN","251","5588","22.26","4"
"2220","WILFRID LAURIER UNIVERSITY","CANADA","290","5588","19.27","3"
"2222","PONDICHERRY UNIVERSITY","INDIA","333","5583","16.77","5"
"2223","AGROPARISTECH","FRANCE","294","5574","18.96","3"
"2224","SAUDI ELECTRONIC UNIVERSITY","SAUDI ARABIA","452","5570","12.32","8"
"2225","UNIVERSITY OF MALTA","MALTA","406","5569","13.72","4"
"2226","NEW MEXICO INSTITUTE OF MINING TECHNOLOGY","USA","317","5567","17.56","2"
"2226","KARAMANOGLU MEHMETBEY UNIVERSITY","TURKIYE","328","5567","16.97","7"
"2228","AIR FORCE RES LAB","N/A","284","5565","19.60","7"
"2228","TOSHIBA CORPORATION","JAPAN","397","5565","14.02","1"
"2230","NANYANG NORMAL COLLEGE","CHINA MAINLAND","263","5550","21.10","7"
"2231","NATIONAL INSTITUTES FOR QUANTUM SCIENCE & TECHNOLOGY","JAPAN","638","5546","8.69","2"
"2232","UNIVERSITY HOHENHEIM","GERMANY (FED REP GER)","257","5537","21.54","2"
"2233","DELTA UNIVERSITY FOR SCIENCE & TECHNOLOGY","EGYPT","283","5536","19.56","5"
"2234","UNIVERSITY OF COLOGNE","GERMANY (FED REP GER)","321","5529","17.22","2"
"2234","TAIZHOU UNIVERSITY","CHINA MAINLAND","475","5529","11.64","20"
"2236","WUHAN POLYTECHNIC UNIVERSITY","CHINA MAINLAND","535","5528","10.33","9"
"2237","TOBB EKONOMI VE TEKNOLOJI UNIVERSITY","TURKIYE","384","5523","14.38","3"
"2238","FOUNDATION FOR RESEARCH & TECHNOLOGY - HELLAS (FORTH)","GREECE","313","5521","17.64","3"
"2239","GLASGOW CALEDONIAN UNIVERSITY","SCOTLAND","395","5515","13.96","2"
"2240","CSIR - NATIONAL CHEMICAL LABORATORY (NCL)","INDIA","219","5514","25.18","3"
"2241","ISTANBUL UNIVERSITY - CERRAHPASA","TURKIYE","663","5507","8.31","1"
"2242","BABASAHEB BHIMRAO AMBEDKAR UNIVERSITY","INDIA","233","5505","23.63","6"
"2243","SOUTHERN CROSS UNIVERSITY","AUSTRALIA","216","5502","25.47","6"
"2244","POLYTECHNIC INSTITUTE OF LISBON","PORTUGAL","386","5494","14.23","2"
"2245","COVENANT UNIVERSITY","NIGERIA","322","5493","17.06","3"
"2246","G D'ANNUNZIO UNIVERSITY OF CHIETI-PESCARA","ITALY","433","5488","12.67","2"
"2246","EUROPEAN SPACE RESEARCH & TECHNOLOGY CENTRE","NETHERLANDS","498","5488","11.02","3"
"2248","SHIVAJI UNIVERSITY","INDIA","295","5485","18.59","5"
"2249","OZYEGIN UNIVERSITY","TURKIYE","450","5484","12.19","4"
"2250","KUMAMOTO UNIVERSITY","JAPAN","449","5482","12.21","2"
"2251","MAYNOOTH UNIVERSITY","IRELAND","297","5480","18.45","1"
"2251","APPLIED SCIENCE UNIVERSITY - JORDAN","JORDAN","652","5480","8.40","17"
"2253","PUNJABI UNIVERSITY","INDIA","359","5477","15.26","1"
"2254","FLORIDA INSTITUTE OF TECHNOLOGY","USA","458","5472","11.95","6"
"2255","LE QUY DON TECHNICAL UNIVERSITY","VIETNAM","476","5469","11.49","3"
"2256","NATL DEF UNIV","N/A","385","5465","14.19","5"
"2257","CENTER FOR NANOPHASE MATERIALS SCIENCES","USA","103","5464","53.05","9"
"2258","TIANJIN UNIVERSITY OF TECHNOLOGY & EDUCATION","CHINA MAINLAND","559","5461","9.77","6"
"2259","ASIAN INSTITUTE OF TECHNOLOGY","THAILAND","351","5450","15.53","3"
"2260","UNIVERSIDADE FEDERAL DE GOIAS","BRAZIL","498","5449","10.94","1"
"2261","UNIVERSITY OF KITAKYUSHU","JAPAN","468","5448","11.64","2"
"2262","ZAYED UNIVERSITY","UNITED ARAB EMIRATES","304","5445","17.91","6"
"2263","UNIVERSITY OF WEST BOHEMIA PILSEN","CZECH REPUBLIC","574","5438","9.47","3"
"2264","JAGIELLONIAN UNIVERSITY","POLAND","520","5437","10.46","2"
"2265","UNIVERSITY OF ALASKA FAIRBANKS","USA","301","5428","18.03","2"
"2266","UNIVERSITAT RAMON LLULL","SPAIN","294","5424","18.45","1"
"2267","SAVITRIBAI PHULE PUNE UNIVERSITY","INDIA","406","5406","13.32","3"
"2268","UNIVERSITY OF IBADAN","NIGERIA","211","5393","25.56","4"
"2269","PEOPLES FRIENDSHIP UNIVERSITY OF RUSSIA","RUSSIA","439","5390","12.28","9"
"2270","INTERNATIONAL HELLENIC UNIVERSITY","GREECE","406","5385","13.26","4"
"2271","UNIVERSITY OF WESTERN MACEDONIA","GREECE","407","5382","13.22","2"
"2272","ALAN TURING INSTITUTE","ENGLAND","298","5374","18.03","10"
"2273","KOREA NATIONAL UNIVERSITY OF TRANSPORTATION","SOUTH KOREA","704","5367","7.62","2"
"2274","NORTH SOUTH UNIVERSITY (NSU)","BANGLADESH","245","5365","21.90","13"
"2275","UNIVERSITY OF SASSARI","ITALY","294","5362","18.24","3"
"2276","UNIVERSITY OF THE WESTERN CAPE","SOUTH AFRICA","200","5360","26.80","5"
"2277","UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI","MEXICO","613","5359","8.74","1"
"2278","UNIVERSIDAD DE LA LAGUNA","SPAIN","455","5356","11.77","4"
"2279","TOKYO METROPOLITAN UNIVERSITY","JAPAN","707","5354","7.57","1"
"2280","NICOLAUS COPERNICUS UNIVERSITY","POLAND","386","5353","13.87","3"
"2281","ZAKIR HUSAIN COLLEGE OF ENGINEERING & TECHNOLOGY","INDIA","401","5349","13.34","3"
"2282","KEIMYUNG UNIVERSITY","SOUTH KOREA","512","5342","10.43","3"
"2283","UNIVERSITY OF MAINE SYSTEM","USA","348","5339","15.34","5"
"2284","VOLVO","SWEDEN","364","5336","14.66","5"
"2285","IRTA","SPAIN","107","5334","49.85","3"
"2286","ZURICH UNIVERSITY OF APPLIED SCIENCES","SWITZERLAND","298","5333","17.90","7"
"2287","UNIVERSITY OF JJ STROSSMAYER OSIJEK","CROATIA","646","5329","8.25","0"
"2288","CGIAR","FRANCE","216","5328","24.67","1"
"2289","GEORGIA STATE UNIVERSITY","USA","287","5318","18.53","6"
"2290","XI'AN MODERN CHEMISTRY RESEARCH INSTITUTE","CHINA MAINLAND","335","5316","15.87","11"
"2291","BAOJI UNIVERSITY OF ARTS & SCIENCES","CHINA MAINLAND","332","5307","15.98","5"
"2292","CHINESE ACADEMY OF GEOLOGICAL SCIENCES","CHINA MAINLAND","382","5303","13.88","2"
"2293","CHRIST UNIVERSITY","INDIA","400","5300","13.25","7"
"2294","CHARLES STURT UNIVERSITY","AUSTRALIA","280","5293","18.90","6"
"2294","CHINA THREE GORGES CORPORATION","CHINA MAINLAND","438","5293","12.08","7"
"2296","MICROSOFT UNITED KINGDOM","ENGLAND","50","5290","105.80","3"
"2297","CAPITAL MEDICAL UNIVERSITY","CHINA MAINLAND","547","5287","9.67","6"
"2298","UNIVERSITE D'ANGERS","FRANCE","391","5286","13.52","3"
"2299","TECNALIA","N/A","301","5283","17.55","1"
"2300","BMW AG","GERMANY (FED REP GER)","367","5277","14.38","3"
"2301","JAWAHARLAL NEHRU TECHNOLOGICAL UNIVERSITY - HYDERABAD","INDIA","247","5268","21.33","5"
"2301","UNIVERSITY OF QUEBEC CHICOUTIMI","CANADA","420","5268","12.54","3"
"2303","OPEN UNIVERSITY - UK","ENGLAND","313","5264","16.82","1"
"2304","MID-SWEDEN UNIVERSITY","SWEDEN","260","5263","20.24","5"
"2305","CSIR - NATIONAL PHYSICAL LABORATORY (NPL)","INDIA","296","5260","17.77","5"
"2306","JAGUAR LAND ROVER","ENGLAND","180","5254","29.19","6"
"2306","UNIVERSITE PAUL-VALERY","FRANCE","465","5254","11.30","3"
"2308","RIGA TECHNICAL UNIVERSITY","LATVIA","502","5253","10.46","0"
"2309","UNIVERSITY OF MAINE ORONO","USA","335","5247","15.66","5"
"2310","BARTIN UNIVERSITY","TURKIYE","358","5243","14.65","1"
"2311","COLLEGE DE FRANCE","FRANCE","101","5241","51.89","7"
"2311","THERMAL POWER RESEARCH INSTITUTE CO LTD","CHINA MAINLAND","362","5241","14.48","4"
"2313","NGEE ANN POLYTECH","N/A","127","5234","41.21","4"
"2313","MEHMET AKIF ERSOY UNIVERSITY","TURKIYE","252","5234","20.77","3"
"2315","SOONCHUNHYANG UNIVERSITY","SOUTH KOREA","530","5230","9.87","3"
"2316","NATIONAL CIVIL ENGINEERING LABORATORY","PORTUGAL","383","5218","13.62","0"
"2317","NATIONAL UNIVERSITY OF SCIENCE & TECHNOLOGY (MISIS)","RUSSIA","347","5213","15.02","2"
"2318","SHAQRA UNIVERSITY","SAUDI ARABIA","452","5207","11.52","2"
"2319","LONDON METROPOLITAN UNIVERSITY","ENGLAND","186","5203","27.97","5"
"2320","LG ELECTRONICS","SOUTH KOREA","517","5196","10.05","0"
"2321","UNIVERSITY OF ZILINA","SLOVAKIA","858","5193","6.05","0"
"2322","INONU UNIVERSITY","TURKIYE","502","5191","10.34","1"
"2323","GENERAL ATOMICS & AFFILIATED COMPANIES","USA","432","5184","12.00","1"
"2324","JIANGSU PROV COLLABORAT INNOVAT CTR MODERN URBAN","N/A","158","5182","32.80","2"
"2325","UNIVERSITY OF WURZBURG","GERMANY (FED REP GER)","382","5180","13.56","2"
"2326","INSTITUTE OF CHEMICAL INDUSTRY OF FOREST PRODUCTS, CAF","CHINA MAINLAND","226","5179","22.92","5"
"2327","UNIVERSITY OF MOSUL","IRAQ","275","5178","18.83","2"
"2328","UNIVERSIDADE FEDERAL DO RIO GRANDE","BRAZIL","351","5169","14.73","2"
"2329","UNIVERSITY OF AEGEAN","GREECE","338","5167","15.29","2"
"2330","INSTITUTES OF SCIENCE & DEVELOPMENT, CAS","CHINA MAINLAND","74","5164","69.78","6"
"2331","CHINESE ACADEMY OF ENVIRONMENTAL PLANNING","CHINA MAINLAND","196","5163","26.34","1"
"2332","NORWEGIAN GEOTECHNICAL INSTITUTE, NGI","NORWAY","331","5144","15.54","3"
"2333","NORTHEAST INSTITUTE OF GEOGRAPHY & AGROECOLOGY, CAS","CHINA MAINLAND","224","5130","22.90","12"
"2333","CHEVRON","USA","255","5130","20.12","3"
"2335","VALI-E-ASR UNIVERSITY OF RAFSANJAN","IRAN","272","5124","18.84","2"
"2336","UNIVERSITY MORATUWA","SRI LANKA","393","5121","13.03","3"
"2337","KOREA RESEARCH INSTITUTE OF STANDARDS & SCIENCE (KRISS)","SOUTH KOREA","599","5105","8.52","1"
"2338","INSTITUTE OF ECO-ENVIRONMENTAL & SOIL SCIENCES, GUANGDONG ACADEMY OF SCIENCES","CHINA MAINLAND","187","5097","27.26","8"
"2339","UNIVERSITY OF AIZU","JAPAN","418","5092","12.18","7"
"2340","BOISE STATE UNIVERSITY","USA","303","5062","16.71","3"
"2341","CENTRAL RESEARCH INSTITUTE OF ELECTRIC POWER INDUSTRY - JAPAN","JAPAN","545","5058","9.28","0"
"2342","IMT SCHOOL FOR ADVANCED STUDIES LUCCA","ITALY","257","5057","19.68","2"
"2343","UNIVERSITY OF APPLIED SCIENCES & ARTS WESTERN SWITZERLAND","SWITZERLAND","267","5056","18.94","2"
"2344","UNIVERSITY OF WARSAW","POLAND","506","5054","9.99","3"
"2345","BILECIK SEYH EDEBALI UNIVERSITY","TURKIYE","389","5052","12.99","2"
"2346","EOTVOS LORAND UNIVERSITY","HUNGARY","525","5051","9.62","3"
"2347","UNIV DEF BELGRADE","N/A","135","5044","37.36","8"
"2348","HAFR ALBATIN UNIVERSITY","SAUDI ARABIA","420","5037","11.99","10"
"2349","CITY OF SCIENTIFIC RESEARCH & TECHNOLOGICAL APPLICATIONS (SRTA-CITY)","EGYPT","259","5033","19.43","3"
"2350","VYTAUTAS MAGNUS UNIVERSITY","LITHUANIA","365","5032","13.79","1"
"2351","MIDDLE EAST UNIVERSITY","JORDAN","413","5031","12.18","15"
"2352","UNIVERSITE DE REIMS CHAMPAGNE-ARDENNE","FRANCE","377","5029","13.34","3"
"2353","B. S. ABDUR RAHMAN CRESCENT INSTITUTE OF SCIENCE & TECHNOLOGY","INDIA","241","5026","20.85","4"
"2354","HEFEI COMPREHENS NATL SCI CTR","N/A","540","5025","9.31","7"
"2355","YUNNAN UNIVERSITY OF FINANCE & ECONOMICS","CHINA MAINLAND","235","5024","21.38","7"
"2356","UNIVERSIDAD DE LA RIOJA","SPAIN","258","5019","19.45","4"
"2357","XINYANG NORMAL UNIVERSITY","CHINA MAINLAND","384","5018","13.07","3"
"2358","PRINCETON PLASMA PHYSICS LABORATORY","USA","444","5014","11.29","0"
