Indicators Results List: Institutions   Filter Results By: ResearchFields   Filter Value(s): PHYSICS   Show: Top
,Institutions,Countries/Regions,Web of Science Documents,Cites,Cites/Paper,Top Papers
"899","NORTH CHINA ELECTRIC POWER UNIVERSITY","CHINA MAINLAND","2274","23436","10.31","17"
"900","UNIVERSITY OF KENTUCKY","USA","1051","23411","22.27","20"
"901","HACETTEPE UNIVERSITY","TURKIYE","1006","23369","23.23","13"
"902","NATIONAL RESEARCH FOUNDATION - SOUTH AFRICA","SOUTH AFRICA","1275","23310","18.28","19"
"903","TON DUC THANG UNIVERSITY","VIETNAM","1184","23264","19.65","12"
"904","DONOSTIA INT PHYS CTR","N/A","630","23235","36.88","41"
"905","NATIONAL INSTITUTES FOR QUANTUM SCIENCE & TECHNOLOGY","JAPAN","1780","23219","13.04","12"
"906","CSIC - INSTITUTO DE CIENCIA DE MATERIALES DE MADRID (ICMM)","SPAIN","1057","23099","21.85","25"
"907","UNIVERSIDAD SAN FRANCISCO DE QUITO","ECUADOR","929","22969","24.72","10"
"908","EUROPEAN THEORETICAL SPECTROSCOPY FACILITY (ETSF)","BELGIUM","430","22964","53.40","14"
"909","V. M. GLUSHKOV INSTITUTE OF CYBERNETICS, NATIONAL ACADEMY OF SCIENCES OF UKRAINE","UKRAINE","849","22951","27.03","34"
"910","SHANGHAI INSTITUTE OF TECHNICAL PHYSICS, CAS","CHINA MAINLAND","1510","22868","15.14","26"
"911","ZHEJIANG UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","1615","22797","14.12","27"
"912","ALEXANDRU IOAN CUZA UNIVERSITY","ROMANIA","987","22727","23.03","24"
"913","INHA UNIVERSITY","SOUTH KOREA","1233","22552","18.29","10"
"914","CHINA UNIVERSITY OF MINING & TECHNOLOGY","CHINA MAINLAND","2002","22544","11.26","11"
"915","NANCHANG UNIVERSITY","CHINA MAINLAND","1555","22498","14.47","28"
"916","KONKUK UNIVERSITY","SOUTH KOREA","760","22485","29.59","5"
"917","NORMANDIE UNIV","N/A","1672","22442","13.42","12"
"918","INSTITUTE OF APPLIED PHYSICS & COMPUTATIONAL MATHEMATICS - CHINA","CHINA MAINLAND","2004","22432","11.19","5"
"919","UNIVERSITY OF WROCLAW","POLAND","1267","22430","17.70","16"
"920","UNIVERSITY OF SHERBROOKE","CANADA","878","22372","25.48","22"
"921","TAIBAH UNIVERSITY","SAUDI ARABIA","1101","22322","20.27","19"
"922","FAYOUM UNIVERSITY","EGYPT","820","22302","27.20","17"
"923","HAMPTON UNIVERSITY","USA","423","22281","52.67","23"
"924","SKOLKOVO INSTITUTE OF SCIENCE & TECHNOLOGY","RUSSIA","1208","22251","18.42","15"
"925","TOKAT GAZIOSMANPASA UNIVERSITY","TURKIYE","604","22240","36.82","8"
"926","PROKHOROV GENERAL PHYSICS INSTITUTE OF THE RUSSIAN ACADEMY OF SCIENCES","RUSSIA","2770","22231","8.03","2"
"927","HARVARD UNIVERSITY MEDICAL AFFILIATES","USA","749","22171","29.60","30"
"928","CALIFORNIA STATE UNIVERSITY SACRAMENTO","USA","766","22009","28.73","25"
"929","KENT STATE UNIVERSITY","USA","813","21975","27.03","26"
"930","KENT STATE UNIVERSITY KENT","USA","808","21961","27.18","26"
"930","KENT STATE UNIVERSITY SALEM","USA","808","21961","27.18","26"
"932","YANGZHOU UNIVERSITY","CHINA MAINLAND","1686","21938","13.01","28"
"933","CHINA UNIVERSITY OF PETROLEUM","CHINA MAINLAND","1683","21916","13.02","16"
"934","UNIVERSITY OF BATH","ENGLAND","979","21908","22.38","17"
"935","ZHEJIANG NORMAL UNIVERSITY","CHINA MAINLAND","1743","21833","12.53","52"
"936","POLYTECHNIQUE MONTREAL","CANADA","653","21759","33.32","19"
"937","FONDAZIONE BRUNO KESSLER","ITALY","822","21704","26.40","21"
"938","ISTITUTO SUPERCONDUTTORI, MATERIALI E DISPOSITIVI INNOVATIVI (SPIN-CNR)","ITALY","948","21674","22.86","22"
"939","NATIONAL RESEARCH COUNCIL CANADA","CANADA","951","21581","22.69","16"
"940","ITER","FRANCE","1084","21484","19.82","12"
"941","COUNCIL FOR SCIENTIFIC & INDUSTRIAL RESEARCH (CSIR) - SOUTH AFRICA","SOUTH AFRICA","502","21433","42.70","17"
"942","UNITED STATES AIR FORCE","USA","1297","21393","16.49","14"
"943","CENTER FOR NANOPHASE MATERIALS SCIENCES","USA","690","21341","30.93","25"
"944","INDIAN INSTITUTE OF TECHNOLOGY (IIT) - DELHI","INDIA","2007","21275","10.60","10"
"945","BOGOLYUBOV INSTITUTE FOR THEORETICAL PHYSICS","UKRAINE","1214","21271","17.52","9"
"946","ALIGARH MUSLIM UNIVERSITY","INDIA","1049","21254","20.26","9"
"947","UNIVERSITY OF KONSTANZ","GERMANY (FED REP GER)","945","21217","22.45","18"
"948","AGENSI NUKLEAR MALAYSIA","MALAYSIA","634","21178","33.40","6"
"949","CANKAYA UNIVERSITY","TURKIYE","684","21149","30.92","21"
"950","GIRESUN UNIVERSITY","TURKIYE","586","21145","36.08","21"
"951","INSTITUTE FOR INTEGRATIVE NANOSCIENCES (IIN)","GERMANY (FED REP GER)","872","21063","24.15","17"
"952","UNIVERSITY OF JINAN","CHINA MAINLAND","1452","21054","14.50","28"
"953","MAX BORN INSTITUTE FOR NONLINEAR OPTICS & SHORT TERM SPECTROSCOPY","GERMANY (FED REP GER)","1098","21051","19.17","10"
"954","QINGDAO UNIVERSITY","CHINA MAINLAND","1182","21015","17.78","35"
"955","HENAN UNIVERSITY","CHINA MAINLAND","1530","20987","13.72","28"
"956","DIPC","N/A","451","20983","46.53","22"
"957","INDIAN INSTITUTE OF TECHNOLOGY (IIT) - INDORE","INDIA","1159","20982","18.10","7"
"958","UNIVERSITY OF AEGEAN","GREECE","795","20941","26.34","24"
"959","ITHEMBA LABS","SOUTH AFRICA","1193","20932","17.55","17"
"960","UNIVERSITY OF MARIBOR","SLOVENIA","669","20922","31.27","23"
"961","LOBACHEVSKY STATE UNIVERSITY OF NIZHNI NOVGOROD","RUSSIA","2372","20900","8.81","6"
"962","CTR SCI MONACO","N/A","58","20869","359.81","21"
"963","UNIVERSITY OF TABUK","SAUDI ARABIA","835","20860","24.98","16"
"964","GUANGDONG UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","1828","20816","11.39","24"
"965","THALES GROUP","FRANCE","703","20794","29.58","23"
"966","UNIVERSITY COLLEGE CORK","IRELAND","1019","20776","20.39","12"
"967","SHARIF UNIVERSITY OF TECHNOLOGY","IRAN","1571","20703","13.18","17"
"968","CHINA MEDICAL UNIVERSITY TAIWAN","TAIWAN","896","20643","23.04","31"
"969","RUSSIAN QUANTUM CENTER","RUSSIA","1088","20613","18.95","9"
"970","UNIVERSITY OF ARKANSAS SYSTEM","USA","841","20612","24.51","20"
"971","NORTHWEST UNIVERSITY XI'AN","CHINA MAINLAND","1673","20387","12.19","18"
"972","UNIVERSITY OF ARKANSAS FAYETTEVILLE","USA","821","20382","24.83","20"
"973","UNIVERSITY OF PADERBORN","GERMANY (FED REP GER)","747","20284","27.15","14"
"974","HARVARD MEDICAL SCHOOL","USA","653","20272","31.04","29"
"975","TAIYUAN UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","1761","20211","11.48","19"
"976","UNIVERSITY OF CRETE","GREECE","878","20141","22.94","12"
"977","TOKYO UNIVERSITY OF SCIENCE","JAPAN","1712","20050","11.71","3"
"978","NTT, INC","JAPAN","1030","20046","19.46","20"
"979","HANGZHOU NORMAL UNIVERSITY","CHINA MAINLAND","1372","20043","14.61","19"
"980","INDIAN INSTITUTE OF TECHNOLOGY (IIT) - KHARAGPUR","INDIA","1725","20009","11.60","5"
"981","MCMASTER UNIVERSITY","CANADA","1194","19994","16.75","7"
"982","DREXEL UNIVERSITY","USA","499","19937","39.95","31"
"983","UNIVERSIDAD CARLOS III DE MADRID","SPAIN","1243","19910","16.02","13"
"984","ADAM MICKIEWICZ UNIVERSITY","POLAND","1233","19870","16.12","17"
"985","CSIC - INSTITUTO DE MICROELECTRONICA DE BARCELONA (IMB-CNM)","SPAIN","632","19865","31.43","18"
"986","UNIVERSITE DE TECHNOLOGIE DE BELFORT-MONTBELIARD (UTBM)","FRANCE","1012","19855","19.62","19"
"987","COMISION NACIONAL DE ENERGIA ATOMICA (CNEA)","ARGENTINA","1512","19837","13.12","10"
"988","HEINRICH HEINE UNIVERSITY DUSSELDORF","GERMANY (FED REP GER)","926","19826","21.41","14"
"989","DALIAN INSTITUTE OF CHEMICAL PHYSICS, CAS","CHINA MAINLAND","783","19804","25.29","31"
"990","TARAS SHEVCHENKO NATIONAL UNIVERSITY OF KYIV","UKRAINE","1306","19801","15.16","13"
"991","UNIVERSITY OF JAMMU","INDIA","768","19733","25.69","12"
"992","YILDIZ TECHNICAL UNIVERSITY","TURKIYE","959","19693","20.53","13"
"993","GWANGJU INSTITUTE OF SCIENCE & TECHNOLOGY (GIST)","SOUTH KOREA","1281","19602","15.30","9"
"994","LAB NAZL FRASCATI","N/A","736","19551","26.56","23"
"995","SWISS FEDERAL LABORATORIES FOR MATERIALS SCIENCE & TECHNOLOGY (EMPA)","SWITZERLAND","624","19512","31.27","26"
Copyright © 2025 Clarivate
