Indicators Results List: Institutions   Filter Results By: ResearchFields   Filter Value(s): SOCIAL SCIENCES, GENERAL   Show: Top
,Institutions,Countries/Regions,Web of Science Documents,Cites,Cites/Paper,Top Papers
"949","FRAUNHOFER SYSTEMS & INNOVATION RESEARCH","GERMANY (FED REP GER)","281","7472","26.59","10"
"950","NATIONAL CENTER ATMOSPHERIC RESEARCH (NCAR) - USA","USA","82","7458","90.95","10"
"951","UNIVERSITY OF LANCASHIRE","ENGLAND","709","7451","10.51","4"
"952","ROYAL NETHERLANDS ACADEMY OF ARTS & SCIENCES","NETHERLANDS","718","7446","10.37","3"
"953","UNIVERSITAT JAUME I","SPAIN","777","7434","9.57","4"
"954","MEDICAL UNIVERSITY OF VIENNA","AUSTRIA","565","7430","13.15","12"
"955","YONSEI UNIVERSITY HEALTH SYSTEM","SOUTH KOREA","629","7428","11.81","3"
"956","UNIVERSITY OF MAINE SYSTEM","USA","708","7411","10.47","7"
"957","UNIVERSITY OF TEXAS MEDICAL BRANCH GALVESTON","USA","679","7379","10.87","5"
"958","TEXAS A&M HEALTH SCIENCE CENTER","USA","539","7378","13.69","8"
"959","IRCCS POLICLINICO GEMELLI","ITALY","458","7376","16.10","13"
"960","AGROPARISTECH","FRANCE","467","7371","15.78","7"
"961","HOHAI UNIVERSITY","CHINA MAINLAND","511","7355","14.39","21"
"961","UNIVERSITY OF MONTANA","USA","582","7355","12.64","7"
"961","UNIVERSITY OF MONTANA SYSTEM","USA","582","7355","12.64","7"
"964","EUROPEAN ACADEMY OF BOZEN-BOLZANO","ITALY","190","7333","38.59","7"
"965","NETHERLANDS INSTITUTE FOR HEALTH SERVICES RESEARCH","NETHERLANDS","416","7331","17.62","6"
"966","GEORGIA SOUTHERN UNIVERSITY","USA","710","7311","10.30","2"
"967","UNIVERSITY WEST INDIES MONA JAMAICA","JAMAICA","779","7299","9.37","8"
"968","NEW MEXICO STATE UNIVERSITY","USA","492","7287","14.81","5"
"969","ANGLIA RUSKIN UNIVERSITY","ENGLAND","678","7283","10.74","5"
"970","JUSTUS LIEBIG UNIVERSITY GIESSEN","GERMANY (FED REP GER)","635","7279","11.46","5"
"971","LEIBNIZ UNIVERSITY HANNOVER","GERMANY (FED REP GER)","731","7277","9.95","8"
"972","UNIVERSITE DE LORRAINE","FRANCE","588","7272","12.37","15"
"973","UNIVERSITY OF ELECTRONIC SCIENCE & TECHNOLOGY OF CHINA","CHINA MAINLAND","564","7262","12.88","28"
"974","ROYAL CHILDREN'S HOSPITAL MELBOURNE","AUSTRALIA","564","7255","12.86","4"
"975","CAIRO UNIVERSITY","EGYPT","567","7250","12.79","12"
"976","INSTITUTE OF TROPICAL MEDICINE (ITM)","BELGIUM","611","7233","11.84","3"
"977","KERMAN UNIVERSITY OF MEDICAL SCIENCES","IRAN","593","7224","12.18","5"
"978","DALIAN MARITIME UNIVERSITY","CHINA MAINLAND","516","7223","14.00","16"
"979","MONTCLAIR STATE UNIVERSITY","USA","695","7221","10.39","2"
"980","MIDDLE EAST TECHNICAL UNIVERSITY","TURKIYE","955","7215","7.55","3"
"981","UNIVERSITY OF CAPE COAST","GHANA","744","7212","9.69","9"
"982","UNIVERSITE COTE D'AZUR","FRANCE","531","7205","13.57","12"
"983","CITY COUNCIL BARCELONA","N/A","128","7191","56.18","13"
"984","NIH NATIONAL INSTITUTE ON AGING (NIA)","USA","244","7185","29.45","9"
"985","UNIVERSITAT DE LES ILLES BALEARS","SPAIN","657","7184","10.93","8"
"986","JAMES HUTTON INSTITUTE","SCOTLAND","288","7168","24.89","8"
"987","SHIRAZ UNIVERSITY OF MEDICAL SCIENCE","IRAN","872","7167","8.22","15"
"988","MID-SWEDEN UNIVERSITY","SWEDEN","587","7164","12.20","8"
"989","ROMA TRE UNIVERSITY","ITALY","549","7153","13.03","13"
"990","UNIVERSITY OF FERRARA","ITALY","413","7145","17.30","8"
"991","INSTITUT D'INVESTIGACIO BIOMEDICA DE BELLVITGE (IDIBELL)","SPAIN","373","7143","19.15","7"
"992","HUNTER MEDICAL RESEARCH INSTITUTE","AUSTRALIA","585","7139","12.20","4"
"993","INSTITUT D'ETUDES POLITIQUES PARIS (SCIENCES PO)","FRANCE","698","7118","10.20","7"
"994","ISTITUTO SUPERIORE DI SANITA (ISS)","ITALY","637","7112","11.16","4"
"995","MENZIES HEALTH INSTITUTE QUEENSLAND","AUSTRALIA","443","7109","16.05","6"
"996","INDIAN INSTITUTE OF TECHNOLOGY (IIT) - KHARAGPUR","INDIA","369","7090","19.21","16"
"997","HANNOVER MEDICAL SCHOOL","GERMANY (FED REP GER)","559","7089","12.68","5"
"998","MAASTRICHT UNIVERSITY MEDICAL CENTRE (MUMC)","NETHERLANDS","579","7058","12.19","8"
"999","AMERICAN INSTITUTES FOR RESEARCH","USA","572","7045","12.32","4"
"1000","ORGANISATION FOR ECONOMIC CO-OPERATION & DEVELOPMENT (OECD)","FRANCE","242","7025","29.03","6"
"1001","CIBERSAM","SPAIN","304","7023","23.10","4"
"1002","H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE","USA","424","7018","16.55","7"
"1003","UNIVERSITAT KASSEL","GERMANY (FED REP GER)","633","7017","11.09","9"
"1004","UNIVERSITY OF MALAWI","MALAWI","589","7010","11.90","3"
"1005","WUHAN UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","438","6988","15.95","16"
"1005","UNIVERSITAT RAMON LLULL","SPAIN","564","6988","12.39","9"
"1007","PEACE RESEARCH INSTITUTE OSLO (PRIO)","NORWAY","449","6978","15.54","4"
"1008","NANTES UNIVERSITE","FRANCE","508","6970","13.72","7"
"1009","MACAU UNIVERSITY OF SCIENCE & TECHNOLOGY","MACAU","696","6962","10.00","20"
"1010","AGENCY FOR HEALTHCARE RESEARCH & QUALITY","USA","284","6959","24.50","10"
"1010","POLYTECHNIC UNIVERSITY OF TURIN","ITALY","508","6959","13.70","6"
"1012","UNIVERSITY OF CAGLIARI","ITALY","517","6954","13.45","4"
"1013","TAYLOR'S UNIVERSITY","MALAYSIA","405","6952","17.17","19"
"1013","UNIVERSITY OF MISSOURI SAINT LOUIS","USA","666","6952","10.44","3"
"1015","ASIA UNIVERSITY TAIWAN","TAIWAN","473","6939","14.67","18"
"1016","UNIVERSIDAD DE CANTABRIA","SPAIN","603","6932","11.50","4"
"1017","EAST TENNESSEE STATE UNIVERSITY","USA","499","6927","13.88","6"
"1017","SAN JOSE STATE UNIVERSITY","USA","748","6927","9.26","8"
"1019","BISPEBJERG HOSPITAL","DENMARK","430","6919","16.09","7"
"1019","HIROSHIMA UNIVERSITY","JAPAN","723","6919","9.57","18"
"1021","UNITED STATES ENVIRONMENTAL PROTECTION AGENCY","USA","295","6918","23.45","9"
"1022","ROBERT KOCH INSTITUTE","GERMANY (FED REP GER)","619","6907","11.16","8"
"1023","DORTMUND UNIVERSITY OF TECHNOLOGY","GERMANY (FED REP GER)","763","6900","9.04","10"
"1024","CALIFORNIA STATE UNIVERSITY LONG BEACH","USA","753","6883","9.14","3"
"1025","UNIVERSITY HOHENHEIM","GERMANY (FED REP GER)","370","6879","18.59","8"
"1026","UNIVERSITY OF STUTTGART","GERMANY (FED REP GER)","359","6874","19.15","5"
"1027","SOUTHERN ILLINOIS UNIVERSITY","USA","679","6868","10.11","4"
"1027","LINGNAN UNIVERSITY","HONG KONG","886","6868","7.75","10"
"1029","MONTANA STATE UNIVERSITY BOZEMAN","USA","596","6861","11.51","6"
"1029","MONTANA STATE UNIVERSITY SYSTEM","USA","596","6861","11.51","6"
"1031","LIFESPAN HEALTH RHODE ISLAND","USA","567","6858","12.10","4"
"1032","CHINA UNIVERSITY OF PETROLEUM","CHINA MAINLAND","288","6851","23.79","29"
"1033","UNIVERSITY OF CATANIA","ITALY","475","6849","14.42","6"
"1033","THOMAS JEFFERSON UNIVERSITY","USA","608","6849","11.26","7"
"1035","DIW BERLIN - DEUTSCHES INSTITUT FUR WIRTSCHAFTSFORSCHUNG","GERMANY (FED REP GER)","370","6846","18.50","13"
"1036","LEIBNIZ INSTITUT FUR SOZIALWISSENSCHAFTEN (GESIS)","GERMANY (FED REP GER)","552","6840","12.39","12"
"1037","SOOCHOW UNIVERSITY - CHINA","CHINA MAINLAND","812","6822","8.40","15"
"1038","FLOREY INSTITUTE OF NEUROSCIENCE & MENTAL HEALTH","AUSTRALIA","542","6803","12.55","6"
"1039","PARTHENOPE UNIVERSITY NAPLES","ITALY","332","6797","20.47","20"
"1040","ILLINOIS STATE UNIVERSITY","USA","785","6778","8.63","2"
"1041","UNIVERSITY OF WINDSOR","CANADA","646","6772","10.48","4"
"1042","UNIVERSIDAD DE EXTREMADURA","SPAIN","795","6767","8.51","7"
"1043","DEPAUL UNIVERSITY","USA","749","6766","9.03","3"
"1044","UNIVERSITY OF SALFORD","ENGLAND","591","6757","11.43","4"
"1045","UNIVERSITA CA FOSCARI VENEZIA","ITALY","680","6750","9.93","4"
"1046","PEKING UNION MEDICAL COLLEGE","CHINA MAINLAND","721","6741","9.35","10"
"1047","VA GREATER LOS ANGELES HEALTHCARE SYSTEM","USA","473","6731","14.23","5"
"1048","NORWEGIAN SCHOOL OF SPORT SCIENCES","NORWAY","393","6725","17.11","9"
"1049","CENTRE DE RECERCA EN EPIDEMIOLOGIA AMBIENTAL (CREAL)","SPAIN","99","6723","67.91","11"
"1050","SINAI HEALTH SYSTEM TORONTO","CANADA","442","6722","15.21","6"
"1051","UNIVERSITY OF MISSOURI KANSAS CITY","USA","644","6718","10.43","4"
"1052","NANJING UNIVERSITY OF INFORMATION SCIENCE & TECHNOLOGY","CHINA MAINLAND","328","6705","20.44","20"
"1053","SHANGHAI MARITIME UNIVERSITY","CHINA MAINLAND","441","6703","15.20","14"
"1054","NANJING UNIVERSITY OF FINANCE & ECONOMICS","CHINA MAINLAND","392","6672","17.02","28"
"1055","SOUTHERN METHODIST UNIVERSITY","USA","685","6653","9.71","4"
"1056","XI'AN JIAOTONG-LIVERPOOL UNIVERSITY","CHINA MAINLAND","618","6649","10.76","9"
"1057","FEDERATION UNIVERSITY AUSTRALIA","AUSTRALIA","626","6639","10.61","7"
"1058","UNIVERSITY OF MARYLAND BALTIMORE COUNTY","USA","571","6626","11.60","2"
"1059","EASTERN MICHIGAN UNIVERSITY","USA","343","6623","19.31","5"
"1060","UNIVERSITY OF ALASKA SYSTEM","USA","566","6618","11.69","4"
"1061","ABO AKADEMI UNIVERSITY","FINLAND","705","6610","9.38","7"
"1062","NYU LANGONE MEDICAL CENTER","USA","409","6601","16.14","4"
"1063","TAIPEI MEDICAL UNIVERSITY","TAIWAN","652","6596","10.12","6"
"1064","NANJING MEDICAL UNIVERSITY","CHINA MAINLAND","800","6559","8.20","8"
"1065","HERTIE SCHOOL","GERMANY (FED REP GER)","495","6555","13.24","9"
"1066","AFRICAN POPULATION & HEALTH RESEARCH CENTRE","KENYA","443","6547","14.78","3"
"1067","ALLIANCE MANCHESTER BUSINESS SCHOOL","ENGLAND","362","6512","17.99","10"
"1068","CENT VAL LOIRE COMUE","N/A","495","6508","13.15","12"
"1069","UNIVERSITY OF OKLAHOMA HEALTH SCIENCES CENTER","USA","673","6498","9.66","3"
"1070","UNIVERSITY OF WURZBURG","GERMANY (FED REP GER)","596","6492","10.89","8"
"1070","CLAREMONT COLLEGES","USA","821","6492","7.91","4"
"1072","CENTRAL UNIVERSITY OF FINANCE & ECONOMICS","CHINA MAINLAND","511","6485","12.69","8"
"1073","ROYAL SWEDISH ACADEMY OF SCIENCES","SWEDEN","123","6483","52.71","11"
"1074","CENTER FOR INTERNATIONAL FORESTRY RESEARCH (CIFOR)","INDONESIA","231","6470","28.01","4"
"1075","SODERTORN UNIVERSITY","SWEDEN","724","6466","8.93","6"
"1076","KENYA MEDICAL RESEARCH INSTITUTE","KENYA","487","6461","13.27","2"
"1077","OTTO VON GUERICKE UNIVERSITY","GERMANY (FED REP GER)","369","6453","17.49","11"
"1078","UNIVERSITY OF IDAHO","USA","533","6435","12.07","5"
"1079","NIH EUNICE KENNEDY SHRIVER NATIONAL INSTITUTE OF CHILD HEALTH & HUMAN DEVELOPMENT (NICHD)","USA","349","6428","18.42","5"
"1080","MAX PLANCK INST SCI HUMAN HIST","N/A","311","6425","20.66","4"
"1081","GUY'S & ST THOMAS' NHS FOUNDATION TRUST","ENGLAND","332","6424","19.35","6"
"1082","FENWAY HEALTH","USA","271","6415","23.67","6"
"1083","UNITED STATES DEPARTMENT OF THE INTERIOR","USA","344","6405","18.62","6"
"1084","OCEAN UNIVERSITY OF CHINA","CHINA MAINLAND","432","6403","14.82","19"
"1085","MEDICAL RESEARCH COUNCIL UK (MRC)","ENGLAND","184","6401","34.79","11"
"1086","UNIVERSITY OF REGINA","CANADA","525","6366","12.13","7"
"1087","BAHIR DAR UNIVERSITY","ETHIOPIA","511","6339","12.41","4"
"1088","THE SANTA FE INSTITUTE","USA","239","6335","26.51","16"
"1089","VA PITTSBURGH HEALTHCARE SYSTEM","USA","377","6332","16.80","2"
"1090","UNIVERSIDADE ESTADUAL PAULISTA","BRAZIL","919","6323","6.88","1"
"1091","UNIVERSITY DIEGO PORTALES","CHILE","634","6322","9.97","4"
"1092","UNIVERSITY OF HERTFORDSHIRE","ENGLAND","626","6310","10.08","3"
"1093","MANIPAL ACADEMY OF HIGHER EDUCATION (MAHE)","INDIA","560","6306","11.26","10"
"1094","NORTHWEST A&F UNIVERSITY - CHINA","CHINA MAINLAND","397","6301","15.87","26"
"1095","VA CONNECTICUT HEALTHCARE SYSTEM","USA","424","6292","14.84","6"
"1096","NIH NATIONAL INSTITUTE ON DRUG ABUSE (NIDA)","USA","232","6288","27.10","9"
"1097","BEIJING UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","471","6286","13.35","18"
"1098","UNIVERSITY OF THE FREE STATE","SOUTH AFRICA","1213","6274","5.17","3"
"1099","HANOI MEDICAL UNIVERSITY","VIETNAM","314","6255","19.92","6"
"1099","TABRIZ UNIVERSITY OF MEDICAL SCIENCE","IRAN","651","6255","9.61","4"
"1101","THE UNIVERSITY OF NOTRE DAME AUSTRALIA","AUSTRALIA","573","6254","10.91","7"
"1102","UNIVERSITY OF JORDAN","JORDAN","621","6242","10.05","7"
"1103","NANJING AGRICULTURAL UNIVERSITY","CHINA MAINLAND","488","6239","12.78","17"
"1104","CARL VON OSSIETZKY UNIVERSITAT OLDENBURG","GERMANY (FED REP GER)","606","6230","10.28","4"
"1105","UNITED NATIONS POPULATION FUND","USA","254","6227","24.52","10"
"1106","UNIVERSITY OF NIGERIA","NIGERIA","1181","6217","5.26","5"
"1107","UNIVERSITY TORONTO SCARBOROUGH","CANADA","480","6210","12.94","4"
"1108","BI NORWEGIAN BUSINESS SCHOOL","NORWAY","345","6208","17.99","12"
"1109","KERMANSHAH UNIVERSITY OF MEDICAL SCIENCES","IRAN","413","6204","15.02","11"
"1110","UNIVERSITES DE STRASBOURG ETABLISSEMENTS ASSOCIES","FRANCE","641","6198","9.67","7"
"1111","SWISS FEDERAL INSTITUTE OF AQUATIC SCIENCE & TECHNOLOGY (EAWAG)","SWITZERLAND","215","6191","28.80","8"
"1112","NATIONAL TECHNICAL UNIVERSITY OF ATHENS","GREECE","346","6179","17.86","11"
"1113","UNIV CLERMONT AUVERGNE ASSOC","N/A","572","6173","10.79","4"
"1114","JIANGXI UNIVERSITY OF FINANCE & ECONOMICS","CHINA MAINLAND","328","6170","18.81","17"
"1114","UNIVERSITY OF SIENA","ITALY","514","6170","12.00","6"
"1116","PACIFIC NORTHWEST NATIONAL LABORATORY","USA","123","6168","50.15","10"
"1117","SULTAN QABOOS UNIVERSITY","OMAN","451","6158","13.65","15"
"1118","FREE UNIVERSITY OF BOZEN-BOLZANO","ITALY","323","6155","19.06","22"
"1119","PACIFIC INSTITUTE FOR RESEARCH & EVALUATION (PIRE)","USA","413","6150","14.89","5"
"1120","SINTEF","NORWAY","302","6146","20.35","11"
"1121","ALEXANDRIA UNIVERSITY","EGYPT","433","6142","14.18","18"
"1122","ABERYSTWYTH UNIVERSITY","WALES","474","6141","12.96","7"
"1123","FOOD & AGRICULTURE ORGANIZATION OF THE UNITED NATIONS (FAO)","ITALY","237","6139","25.90","10"
"1124","INSTITUT AGRO","FRANCE","512","6128","11.97","5"
"1125","KIRBY INSTITUTE","AUSTRALIA","562","6127","10.90","11"
"1126","HELMHOLTZ-CENTER MUNICH - GERMAN RESEARCH CENTER FOR ENVIRONMENTAL HEALTH","GERMANY (FED REP GER)","309","6102","19.75","8"
"1127","BAYLOR COLLEGE MEDICAL HOSPITAL","USA","532","6101","11.47","2"
"1128","JORDAN UNIVERSITY OF SCIENCE & TECHNOLOGY","JORDAN","504","6096","12.10","7"
"1129","CALIFORNIA STATE UNIVERSITY NORTHRIDGE","USA","537","6073","11.31","7"
"1130","ZHEJIANG UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","439","6071","13.83","25"
"1131","PUBL HLTH WALES","N/A","187","6070","32.46","5"
"1132","UNIVERSITY OF AEGEAN","GREECE","334","6064","18.16","8"
"1133","UNIVERSITY OF COLOMBO","SRI LANKA","290","6063","20.91","10"
"1133","UNIVERSITE DE STRASBOURG","FRANCE","609","6063","9.96","6"
"1135","NATIONAL OCEANIC ATMOSPHERIC ADMIN (NOAA) - USA","USA","323","6054","18.74","4"
"1136","LAWRENCE BERKELEY NATIONAL LABORATORY","USA","205","6039","29.46","9"
"1137","UNIVERSIDAD DE CADIZ","SPAIN","587","6035","10.28","5"
"1138","SUNWAY UNIVERSITY","MALAYSIA","327","6010","18.38","31"
"1139","EOTVOS LORAND UNIVERSITY","HUNGARY","860","6004","6.98","4"
"1140","HOKKAIDO UNIVERSITY","JAPAN","524","6002","11.45","4"
"1141","UNIVERSITY OF BUCHAREST","ROMANIA","618","6001","9.71","9"
"1142","TUFTS MEDICAL CENTER","USA","313","6000","19.17","8"
"1143","CRANFIELD UNIVERSITY","ENGLAND","346","5999","17.34","11"
"1144","INTERNATIONAL INSTITUTE FOR POPULATION SCIENCES","INDIA","509","5993","11.77","3"
"1145","STATISTICS CANADA","CANADA","416","5986","14.39","2"
"1146","UNIVERSITE BOURGOGNE EUROPE","FRANCE","426","5983","14.04","5"
"1147","NIH NATIONAL INSTITUTE OF ENVIRONMENTAL HEALTH SCIENCES (NIEHS)","USA","274","5979","21.82","3"
"1147","ST. PAUL'S HOSPITAL","CANADA","378","5979","15.82","5"
"1149","WESTERN MICHIGAN UNIVERSITY","USA","823","5969","7.25","1"
"1150","NEW YORK CITY DEPARTMENT OF HEALTH & MENTAL HYGIENE","USA","477","5963","12.50","1"
"1151","LEIBNIZ INSTITUTE FOR PREVENTION RESEARCH & EPIDEMIOLOGY (BIPS)","GERMANY (FED REP GER)","402","5960","14.83","6"
"1152","SENCKENBERG GESELLSCHAFT FUR NATURFORSCHUNG (SGN)","GERMANY (FED REP GER)","291","5949","20.44","4"
"1153","UNIVERSITY OF MAINE ORONO","USA","541","5942","10.98","3"
"1154","CITY UNIVERSITY OF MACAU","MACAU","586","5941","10.14","21"
"1155","KOC UNIVERSITY","TURKIYE","596","5940","9.97","7"
"1156","UNIVERSITY OF NEUCHATEL","SWITZERLAND","519","5938","11.44","8"
"1157","UNIVERSIDADE DE VIGO","SPAIN","801","5937","7.41","4"
"1158","CALIFORNIA STATE UNIVERSITY FULLERTON","USA","594","5930","9.98","7"
"1159","PAN AMERICAN HEALTH ORGANIZATION","USA","501","5926","11.83","5"
"1160","EUROPEAN COMMISS","N/A","338","5922","17.52","13"
"1161","UNIVERSITY OF TOLEDO","USA","451","5920","13.13","7"
"1162","BAKER HEART AND DIABETES INSTITUTE","AUSTRALIA","195","5918","30.35","4"
"1163","DANISH CANCER SOCIETY","DENMARK","324","5906","18.23","2"
"1164","HUAZHONG AGRICULTURAL UNIVERSITY","CHINA MAINLAND","359","5901","16.44","12"
"1165","UNIVERSITY OF GAVLE","SWEDEN","474","5899","12.45","3"
"1166","FDA CENTER FOR TOBACCO PRODUCTS (CTP)","USA","218","5894","27.04","7"
"1166","UNIVERSIDAD DE LA LAGUNA","SPAIN","656","5894","8.98","5"
"1168","IMAM ABDULRAHMAN BIN FAISAL UNIVERSITY","SAUDI ARABIA","429","5885","13.72","11"
"1168","JAMES MADISON UNIVERSITY","USA","678","5885","8.68","2"
"1170","ALAN TURING INSTITUTE","ENGLAND","296","5882","19.87","13"
"1171","UNIVERSITY OF CYPRUS","CYPRUS","603","5858","9.71","6"
"1172","UNIVERSITY OF TENNESSEE HEALTH SCIENCE CENTER","USA","464","5857","12.62","7"
"1173","UNI RES HLTH","N/A","67","5855","87.39","1"
"1174","NATIONWIDE CHILDRENS HOSPITAL","USA","558","5840","10.47","1"
"1175","PENNINGTON BIOMEDICAL RESEARCH CENTER","USA","163","5837","35.81","13"
"1176","ARIEL UNIVERSITY","ISRAEL","916","5832","6.37","2"
"1177","STOCKHOLM ENVIRONMENT INSTITUTE","SWEDEN","182","5826","32.01","16"
"1178","CENTRO EURO-MEDITERRANEO SUI CAMBIAMENTI CLIMATICI (CMCC)","ITALY","84","5824","69.33","10"
"1178","LAVAL UNIVERSITY HOSPITAL","CANADA","364","5824","16.00","9"
"1180","UNIVERSITY OF EAST LONDON","ENGLAND","435","5821","13.38","9"
"1181","FINNISH ENVIRONMENT INSTITUTE","FINLAND","238","5816","24.44","7"
"1182","UNIVERSITY OF MALTA","MALTA","542","5814","10.73","11"
"1183","UNIVERSITY TORONTO MISSISSAUGA","CANADA","502","5810","11.57","3"
"1184","NORD UNIVERSITY","NORWAY","606","5809","9.59","4"
"1185","PUSAN NATIONAL UNIVERSITY","SOUTH KOREA","563","5808","10.32","10"
"1186","HAINAN UNIVERSITY","CHINA MAINLAND","513","5805","11.32","32"
"1187","REGION STOCKHOLM","SWEDEN","259","5792","22.36","6"
"1188","BABES BOLYAI UNIVERSITY FROM CLUJ","ROMANIA","862","5790","6.72","8"
"1189","MEKELLE UNIVERSITY","ETHIOPIA","312","5789","18.55","11"
"1190","NATIONAL SUN YAT SEN UNIVERSITY","TAIWAN","573","5787","10.10","7"
"1191","WESTERN NORWAY RES INST","N/A","104","5777","55.55","17"
"1192","IFO INSTITUT","GERMANY (FED REP GER)","394","5768","14.64","7"
"1193","HAUKELAND UNIVERSITY HOSPITAL","NORWAY","348","5763","16.56","2"
"1194","EDGE HILL UNIVERSITY","ENGLAND","618","5757","9.32","4"
"1195","DONGBEI UNIVERSITY OF FINANCE & ECONOMICS","CHINA MAINLAND","321","5751","17.92","16"
"1196","NATIONAL CHENGCHI UNIVERSITY","TAIWAN","710","5745","8.09","2"
"1197","CMS ALLIANCE TO MODERNIZE HEALTHCARE","USA","231","5737","24.84","5"
"1198","CENTERS FOR MEDICARE & MEDICAID SERVICES","USA","230","5725","24.89","5"
"1199","VILLANOVA UNIVERSITY","USA","469","5721","12.20","6"
"1200","UNIVERSITY OF DHAKA","BANGLADESH","563","5712","10.15","6"
"1201","UNIVERSITA DI MODENA E REGGIO EMILIA","ITALY","532","5707","10.73","5"
"1202","TEXAS CHRISTIAN UNIVERSITY","USA","670","5706","8.52","1"
"1203","UNIVERSITY OF PUERTO RICO","USA","678","5705","8.41","9"
"1204","XINJIANG UNIVERSITY","CHINA MAINLAND","300","5699","19.00","41"
"1205","HOSPITAL CLINIC DE BARCELONA","SPAIN","410","5694","13.89","9"
"1206","NAGOYA UNIVERSITY","JAPAN","617","5691","9.22","1"
"1207","LAPPEENRANTA-LAHTI UNIVERSITY OF TECHNOLOGY LUT","FINLAND","246","5673","23.06","16"
"1208","DUY TAN UNIVERSITY","VIETNAM","213","5670","26.62","8"
"1209","HO CHI MINH CITY UNIVERSITY ECONOMICS","VIETNAM","271","5667","20.91","18"
"1209","HUNGARIAN ACADEMY OF SCIENCES","HUNGARY","472","5667","12.01","2"
"1211","RHODES UNIVERSITY","SOUTH AFRICA","621","5666","9.12","9"
"1212","UNIVERSITAT GREIFSWALD","GERMANY (FED REP GER)","501","5665","11.31","8"
"1213","UNIVERSITY OF PAVIA","ITALY","591","5664","9.58","3"
"1214","JOHANNES KEPLER UNIVERSITY LINZ","AUSTRIA","387","5660","14.63","11"
"1215","NATIONAL CENTRAL UNIVERSITY","TAIWAN","405","5650","13.95","5"
"1216","DEMOCRITUS UNIVERSITY OF THRACE","GREECE","266","5648","21.23","4"
"1217","ECONOMIC & SOCIAL RESEARCH COUNCIL (ESRC)","ENGLAND","280","5629","20.10","5"
"1218","LAKEHEAD UNIVERSITY","CANADA","491","5625","11.46","4"
"1219","MASSACHUSETTS DEPARTMENT OF PUBLIC HEALTH","USA","422","5615","13.31","9"
"1220","OAKLAND UNIVERSITY","USA","621","5606","9.03","6"
"1221","FONDAZIONE MATTEI","ITALY","68","5593","82.25","6"
"1221","VIETNAM NATIONAL UNIVERSITY HANOI (VNU HANOI) SYSTEM","VIETNAM","357","5593","15.67","9"
"1223","AUDENCIA","FRANCE","196","5590","28.52","21"
"1224","SCUOLA SUPERIORE SANT'ANNA","ITALY","393","5579","14.20","3"
"1225","PARTNERS HEALTHCARE SYSTEM","USA","196","5540","28.27","8"
"1226","SINGAPORE MANAGEMENT UNIVERSITY","SINGAPORE","608","5523","9.08","3"
"1227","ROBERT WOOD JOHNSON FOUNDATION (RWJF)","USA","175","5522","31.55","7"
"1228","NORTH DAKOTA STATE UNIVERSITY FARGO","USA","507","5514","10.88","6"
"1229","JAPAN INSTITUTE FOR HEALTH SECURITY (JIHS)","JAPAN","341","5511","16.16","2"
"1230","INSTITUTE FOR WORK & HEALTH","CANADA","371","5500","14.82","7"
"1231","UNIVERSITY OF PALERMO","ITALY","529","5497","10.39","4"
"1232","TRIBHUVAN UNIVERSITY","NEPAL","347","5496","15.84","7"
"1233","ROWAN UNIVERSITY","USA","522","5495","10.53","4"
"1234","SICHUAN AGRICULTURAL UNIVERSITY","CHINA MAINLAND","327","5484","16.77","23"
"1235","UNIVERSITY OF NORTH FLORIDA","USA","490","5483","11.19","3"
"1236","BANGLADESH RURAL ADVANCEMENT COMMITTEE BRAC","BANGLADESH","378","5478","14.49","8"
"1237","UNIVERSITY OF DEUSTO","SPAIN","445","5467","12.29","8"
"1237","UNIVERSITY OF TEXAS RIO GRANDE VALLEY","USA","585","5467","9.35","5"
"1239","MING CHUAN UNIVERSITY","TAIWAN","327","5464","16.71","9"
"1240","ECOLE POLYTECHNIQUE FEDERALE DE LAUSANNE","SWITZERLAND","406","5457","13.44","9"
"1241","ZAYED UNIVERSITY","UNITED ARAB EMIRATES","385","5455","14.17","14"
"1242","MARQUETTE UNIVERSITY","USA","609","5442","8.94","3"
"1243","UNITED STATES ARMY","USA","584","5439","9.31","4"
"1244","NANCHANG UNIVERSITY","CHINA MAINLAND","377","5418","14.37","32"
"1245","PONTIFICIA UNIVERSIDAD JAVERIANA","COLOMBIA","451","5398","11.97","5"
"1246","FAHRENHEIT UNIVERSITIES","POLAND","590","5397","9.15","11"
"1247","BURNET INSTITUTE","AUSTRALIA","449","5365","11.95","5"
"1248","LONDON SOUTH BANK UNIVERSITY","ENGLAND","339","5340","15.75","2"
"1249","LIMOUSIN POITOU-CHARENTES","N/A","421","5334","12.67","5"
"1250","HEC MONTREAL","CANADA","324","5321","16.42","4"
"1251","NIH NATIONAL INSTITUTE ON MINORITY HEALTH & HEALTH DISPARITIES (NIMHD)","USA","251","5308","21.15","10"
"1251","UNIVERSITY OF SASSARI","ITALY","317","5308","16.74","4"
"1253","UNIVERSITY OF REGENSBURG","GERMANY (FED REP GER)","482","5306","11.01","6"
"1254","SAN FRANCISCO VA MEDICAL CENTER","USA","200","5296","26.48","4"
"1255","CSIRO LAND & WATER","AUSTRALIA","174","5291","30.41","7"
